"skuDisplayName","parentDisplayName","sku","parentSku","itemQty","skuGrossWeight","parentGrossWeight","expectedGrossWeight"
"Katyayani Bloom Booster - Homobrassinolide 0.04 % 250ml x 1","Katyayani Bloom Booster - Homobrassinolide 0.04 % 250ml x 1","K-5862","K-5862",1,0.275,0.275,
"Katyayani Nutritious - Triacontanol 0.1% EW 1 Ltr x 2","Katyayani Nutritious - Triacontanol 0.1% EW 1 Ltr x 1","K-1142","K-137",2,2.2,1.1,
"Katyayani NPK 00 52 34 470 gm x 1","Katyayani NPK 00 52 34 470 gm x 1","K-117","K-117",1,0.517,0.517,
"Katyayani Boron 20% EDTA 30 GM X 1","Katyayani Boron 20% EDTA 30 GM X 1","K-5301","K-5301",1,0.033,0.033,
"Katyayani Calcium EDTA 250 gm X 1","Katyayani Calcium EDTA 250 gm X 1","K-5179","K-5179",1,0.275,0.275,
"Katyayani Rock Phosphate 950GM x 5","Katyayani Rock Phosphate 950gm x 1","K-5898","K-166",5,5.225,1.045,
"Katyayani NPK 00 00 50 470gm x 4","Katyayani NPK 00 00 50 470gm x 1","K-947","K-945",4,2.068,0.517,
"Katyayani VAM (Vesicular Arbuscular Mycorrhiza) 1 Ltr x 10","Katyayani VAM (Vesicular Arbuscular Mycorrhiza) 1 Ltr x 1","K-112","K-109",10,11,1.1,
"Katyayani Catalyser - Silicon Super Spreader 30ltr x 1","Katyayani Catalyser - Silicon Super Spreader 30ltr x 1","K-5854","K-5854",1,33,33,
"Katyayani npk 19 19 19 1 Kg x 10","Katyayani npk 19 19 19 1 Kg  x 1","K-1056","K-40",10,11,1.1,
"Katyayani FIX IT - Alpha Naphthyl Acetic Acid 4.5 % SL 100ml x 1","Katyayani FIX IT - Alpha Naphthyl Acetic Acid 4.5 % SL 100ml x 1","K-5835","K-5835",1,0.11,0.11,
"Katyayani NPK 13 40 13 25 kg x 1","Katyayani NPK 13 40 13 25 kg x 1","K-6422","K-6422",1,27.5,27.5,
"Katyayani Trichoderma harzianum 1 ltr x 10","Katyayani Trichoderma harzianum 1 ltr x 1","K-465","K-462",10,11,1.1,
"Katyayani Azoxy (Azoxystrobin 23 % sc) 250ml x 20","Katyayani Azoxy (Azoxystrobin 23 % sc) 250ml x 1","K-500","K-495",20,5.5,0.275,
"Katyayani PROPI - Propineb 70% WP 800gm x 5","Katyayani PROPI - Propineb 70% WP 800gm x 1","K-529","K-527",5,4.4,0.88,
"Katyayani Tebusul (Tebuconazole 10 % + sulphur 65 % wg) 500gm x 1","Katyayani Tebusul (Tebuconazole 10 % + sulphur 65 % wg) 500gm x 1","K-553","K-553",1,0.55,0.55,
"Katyayani ORGANIC MANURE ( bucket) 10kg x 1","Katyayani ORGANIC MANURE ( bucket) 10kg x 1","K-5932","K-5932",1,11,11,
"Katyayani Trichoderma harzianum 25 ltr x 1","Katyayani Trichoderma harzianum 25 ltr x 1","K-6414","K-6414",1,27.5,27.5,
"Katyayani SULVET - sulphur 80% wdg 25kg x 1","Katyayani SULVET - sulphur 80% wdg 25kg x 1","K-5787","K-5787",1,27.5,27.5,
"Katyayani Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 250ml x 40","Katyayani Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 250ml x 1","K-1210","K-1139",40,11,0.275,
"Katyayani NPK 00 00 23 1 kg x 1","Katyayani NPK 00 00 23 1 kg x 1","K-6308","K-6308",1,1.1,1.1,
"Katyayani NITROBENZENE 50% + AMINO 35% +Fulvic 38% + AMINO acid +PGR(sea weed powder or gibberli ) 50 Kg x 1","Katyayani NITROBENZENE 50% + AMINO 35% +Fulvic 38% + AMINO acid +PGR(sea weed powder or gibberli ) 50 Kg x 1","K-6585","K-6585",1,55,55,
"Katyayani Seaweed Extract Liquid 5ltr x 5","Katyayani Seaweed Extract Liquid 5ltr x 1","K-6613","K-6093",5,27.5,5.5,
"Katyayani Rootfast 100gmx 3","Katyayani Rootfast 100gm x 1","K-6063","K-1298",3,0.33,0.11,
"Katyayani Bloom Booster - Homobrassinolide 0.04 % 1 ltr x 3","Katyayani Bloom Booster - Homobrassinolide 0.04 % 1000ml x 1","K-1147","K-67",3,3.3,1.1,
"Katyayani Seaweed Extract Powder 250gm x 1","Katyayani Seaweed Extract Powder 250gm x 1","K-5645","K-5645",1,0.275,0.275,
"Katyayani Azotobacter spp 1 Ltr x 1","Katyayani Azotobacter spp 1 Ltr x 1","K-73","K-73",1,1.1,1.1,
"Katyayani Manganese EDTA 12% 450gm x 3","Katyayani Manganese EDTA 12% 450 gm x 1","K-5447","K-6786",3,1.485,0.495,
"Katyayani Mix micronutrient 100gm x 10","Katyayani Mix micronutrient 100gm x 1","K-1172","K-06",10,1.1,0.11,
"Katyayani Epsom Salt 950gm x 5","Katyayani Epsom Salt 950gm x 1","K-5630","K-165",5,5.225,1.045,
"Katyayani Ph Down 900 ml x 1","Katyayani Ph Down 900 ml x 1","K-982","K-982",1,0.99,0.99,
"Katyayani Humic+FULVIC 1 kg x 1","Katyayani Humic+FULVIC 1 kg x 1","K-1200","K-1200",1,1.1,1.1,
"Katyayani Seaweed Extract Powder 1kg x 1","Katyayani Seaweed Extract Powder 1kg x 1","K-6020","K-6020",1,1.1,1.1,
"Katyayani Gibberellic Acid 0.001% PGR 100ml x 1","Katyayani Gibberellic Acid 0.001% PGR 100ml x 1","K-5270","K-5270",1,0.11,0.11,
"Katyayani BHUMIRAJA (MYCORRHIZA) 4kg x 5","Katyayani BHUMIRAJA (MYCORRHIZA) 4kg x 1 ","K-5682","K-5680",5,22,4.4,
"Katyayani FIX IT - Alpha Naphthyl Acetic Acid 4.5 % SL 250 ML x 1","Katyayani FIX IT - Alpha Naphthyl Acetic Acid 4.5 % SL 250 ML x 1","K-130","K-130",1,0.275,0.275,
"Katyayani Potassium Nitrate 310gm x 3","Katyayani Potassium Nitrate 310gm x 1","K-868","K-867",3,1.023,0.341,
"Katyayani Fast - Paclobutrazol 23% SC 1000ml x 10","Katyayani Fast - Paclobutrazol 23% SC 1000ml x 1","K-38","K-36",10,11,1.1,
"Katyayani Manganese EDTA 12% 500gm x 1","Katyayani Manganese EDTA 12% 500gm x 1","K-6664","K-6664",1,0.55,0.55,
"Katyayani Phosphate Solubilizing Bacteria 1 Ltr x 5","Katyayani Phosphate Solubilizing Bacteria 1 Ltr x 1","K-87","K-85",5,5.5,1.1,
"Katyayani NPK 00 52 34 4.7 Kg x 1","Katyayani NPK 00 52 34 4.7 Kg x 1","K-119","K-119",1,5.17,5.17,
"Katyayani CMS 50kg x 1","Katyayani CMS 50kg x 1","K-5090","K-5090",1,55,55,
"Katyayani ZINC SULPHATE 33% 5kg x 4","Katyayani ZINC SULPHATE 33% 5KG x 1","K-5769","K-5767",4,22,5.5,
"Katyayani Humic+FULVIC 800gm x 5","Katyayani Humic+FULVIC 800gm x 1","K-6055","K-24",5,4.4,0.88,
"Katyayani Fast - Paclobutrazol 23% SC 1000ml x 5","Katyayani Fast - Paclobutrazol 23% SC 1000ml x 1","K-37","K-36",5,5.5,1.1,
"Katyayani Mix micronutrient 2 gm x 1","Katyayani Mix micronutrient 2 gm x 1","K-6130","K-6130",1,0.0022,0.0022,
"Katyayani Fe EDDHA (Iron Chelate) Micronutrient 120gm x 1","Katyayani Fe EDDHA (Iron Chelate) Micronutrient 120gm x 1","K-5362","K-5362",1,0.132,0.132,
"Katyayani Rootfast 56.7gm x 1","Katyayani Rootfast 56.7gm x 1","K-5443","K-5443",1,0.06237,0.06237,
"Katyayani VAM (Vesicular Arbuscular Mycorrhiza) 100ml x 1","Katyayani VAM (Vesicular Arbuscular Mycorrhiza) 100ml x 1","K-5829","K-5829",1,0.11,0.11,
"Katyayani Epsom Salt 25kg x 1","Katyayani Epsom Salt 25kg x 1","K-6091","K-6091",1,27.5,27.5,
"Katyayani Humic+FULVIC 12.5 KG X 1","Katyayani Humic+FULVIC 12.5 KG X 1","K-6081","K-6081",1,13.75,13.75,
"Katyayani Sulphur & Iron Bacteria 1 Ltr x 10","Katyayani Sulphur & Iron Bacteria 1 Ltr x 1","K-100","K-97",10,11,1.1,
"Katyayani Copper 12% Edta 450 gm x 10","Katyayani Copper 12% Edta 450 gm x 1","K-6050","K-6047",10,4.95,0.495,
"Katyayani Phosphate Solubilizing Bacteria 1 Ltr x 3","Katyayani Phosphate Solubilizing Bacteria 1 Ltr x 1","K-86","K-85",3,3.3,1.1,
"Katyayani Ferrous Sulphate 950gm x 2","Katyayani Ferrous Sulphate 950gm x 1","K-5815","K-5060",2,2.09,1.045,
"Katyayani NPK 00 00 50 1kg x 5","Katyayani NPK 00 00 50 1kg x 1","K-6297","K-5224",5,5.5,1.1,
"Katyayani Calcium EDTA 470gm x 10","Katyayani Calcium EDTA 470gm x 1","K-1317","K-1314",10,5.17,0.517,
"Katyayani MIKOCHIN (CHLORMEQUAT CHLORIDE 50% SL) 1 Ltr x 10","Katyayani MIKOCHIN (CHLORMEQUAT CHLORIDE 50% SL) 1 Ltr x 1","K-116","K-113",10,11,1.1,
"Katyayani Seaweed Extract Liquid 250ml x 1","Katyayani Seaweed Extract Liquid 250ml x 1","K-58","K-58",1,0.275,0.275,
"Katyayani Organic Potash Farmer 50 KG x 2","Katyayani Organic Potash Farmer 50 KG x 1","K-5808","K-5176",2,110,55,
"Katyayani Prom 950gm x 5","Katyayani Prom 950gm x 1","K-1109","K-1107",5,5.225,1.045,
"Katyayani Bhannat Biostimulant 250 ml x 3","Katyayani Bhannat Biostimulant 250ml x 1","K-5881","K-141",3,0.825,0.275,
"Katyayani Humic+FULVIC 800gm x 20","Katyayani Humic+FULVIC 800gm x 1","K-6056","K-24",20,17.6,0.88,
"Katyayani Bloom Booster - Homobrassinolide 0.04 % 200ml x 1","Katyayani Bloom Booster - Homobrassinolide 0.04 % 200ml x 1","K-5227","K-5227",1,0.22,0.22,
"Katyayani Fe EDDHA (Iron Chelate) Micronutrient 25kg x 1","Katyayani Fe EDDHA (Iron Chelate) Micronutrient 25kg x 1","K-6097","K-6097",1,27.5,27.5,
"Katyayani NPK 13 00 45 470gm x 10","Katyayani NPK 13 00 45 470gm x 1","K-942","K-939",10,5.17,0.517,
"Katyayani Seaweed Extract Liquid 1 Ltr x 4","Katyayani Seaweed Extract Liquid 1Ltr x 1","K-61","K-5475",4,4.4,1.1,
"Katyayani cow manure 50KG x 1","Katyayani cow manure 50KG x 1","K-48","K-48",1,55,55,
"Katyayani Copper 12% Edta 100 gm x 1","Katyayani Copper 12% Edta 100 gm x 1","K-6558","K-6558",1,0.11,0.11,
"Katyayani Seaweed Extract Liquid 250ml x 3","Katyayani Seaweed Extract Liquid 250ml x 1","K-1130","K-58",3,0.825,0.275,
"Katyayani npk 19 19 19 1 Kg  x 3","Katyayani npk 19 19 19 1 Kg  x 1","K-41","K-40",3,3.3,1.1,
"Katyayani MIKOCHIN (CHLORMEQUAT CHLORIDE 50% SL) 250ml x 1","Katyayani MIKOCHIN (CHLORMEQUAT CHLORIDE 50% SL) 250ml x 1","K-5004","K-5004",1,0.275,0.275,
"Katyayani zinc edta 12 % 235gm x 1","Katyayani zinc edta 12 % 235gm x 1","K-5302","K-5302",1,0.2585,0.2585,
"Katyayani Calcium Nitrate 1 kg x 1","Katyayani Calcium Nitrate 1 kg x 1","K-6389","K-6389",1,1.1,1.1,
"Katyayani Potassium sulfate 100GM x 1","Katyayani Potassium sulfate 100GM x 1","K-5305","K-5305",1,0.11,0.11,
"Katyayani Organic Potash Farmer 50 KG x 1","Katyayani Organic Potash Farmer 50 KG x 1","K-5176","K-5176",1,55,55,
"Katyayani Seaweed Extract Liquid 5ltr x 1","Katyayani Seaweed Extract Liquid 5ltr x 1","K-6093","K-6093",1,5.5,5.5,
"Katyayani Bhannat Biostimulant 250ml x 20","Katyayani Bhannat Biostimulant 250ml x 1","K-6410","K-141",20,5.5,0.275,
"Katyayani MYCORRHIZA 970gm x 1","Katyayani MYCORRHIZA 970gm x 1","K-1166","K-1166",1,1.067,1.067,
"Katyayani Rock Phosphate 1100gm x 1","Katyayani Rock Phosphate 1100gm x 1","K-5329","K-5329",1,1.21,1.21,
"Katyayani Ferrous Sulphate 950gm x 1","Katyayani Ferrous Sulphate 950gm x 1","K-5060","K-5060",1,1.045,1.045,
"Katyayani Nutritious - Triacontanol 0.1% EW 1 Ltr x 5","Katyayani Nutritious - Triacontanol 0.1% EW 1 Ltr x 1","K-139","K-137",5,5.5,1.1,
"Katyayani zinc edta 12 % 450gm x 10","Katyayani zinc edta 12 % 450gm x 1","K-161","K-158",10,4.95,0.495,
"Katyayani Humic+FULVIC 100kg x 1","Katyayani Humic+FULVIC 100kg x 1","K-5071","K-5071",1,110,110,
"Katyayani Seaweed Extract Liquid 80ml x 2","Katyayani Seaweed Extract Liquid 80ml x 1","K-5459","K-5458",2,0.176,0.088,
"Katyayani VAM (Vesicular Arbuscular Mycorrhiza) 1kg x 1","Katyayani VAM (Vesicular Arbuscular Mycorrhiza) 1kg x 1","K-5370","K-5370",1,1.1,1.1,
"Katyayani Rootfast 100 gm x 40","Katyayani Rootfast 100gm x 1","K-1302","K-1298",40,4.4,0.11,
"Katyayani compost activator 1 Ltr x 10","Katyayani compost activator 1 Ltr x 1","K-104","K-101",10,11,1.1,
"Katyayani NPK 00 52 34 970 gm x 1","Katyayani NPK 00 52 34 970 gm x 1","K-118","K-118",1,1.067,1.067,
"Katyayani Organic Potash Farmer 50Kg x 10","Katyayani Organic Potash Farmer 50 KG x 1","K-5054","K-5176",10,550,55,
"Katyayani VAM (Vesicular Arbuscular Mycorrhiza) 1 Ltr x 3","Katyayani VAM (Vesicular Arbuscular Mycorrhiza) 1 Ltr x 1","K-110","K-109",3,3.3,1.1,
"Katyayani Rootfast 100gm x 4","Katyayani Rootfast 100gm x 1","K-1299","K-1298",4,0.44,0.11,
"Katyayani Boron 20% 400gm x 4","Katyayani Boron 20% 400gm x 1","K-154","K-152",4,1.76,0.44,
"Katyayani Hydroponic Blossom B 400ml x 1","Katyayani Hydroponic Blossom B 400ml x 1","K-1329","K-1329",1,0.44,0.44,
"Katyayani Fast - Paclobutrazol 23% SC 5 Litre x 1","Katyayani Fast - Paclobutrazol 23% SC 5 Litre x 1","K-6670","K-6670",1,5.5,5.5,
"Katyayani Potassium Nitrate 310gm x 1","Katyayani Potassium Nitrate 310gm x 1","K-867","K-867",1,0.341,0.341,
"Katyayani compost activator 1 Ltr x 3","Katyayani compost activator 1 Ltr x 1","K-102","K-101",3,3.3,1.1,
"Katyayani Potassium sulfate 100gm x 3","Katyayani Potassium sulfate 100GM x 1","K-872","K-5305",3,0.33,0.11,
"Katyayani Bloom Booster - Homobrassinolide 0.04 % 100 ML X 5","Katyayani Bloom Booster - Homobrassinolide 0.04 % 100ml x 1","K-1140","K-65",5,0.55,0.11,
"Katyayani Bloom Booster - Homobrassinolide 0.04 % 100ml x 4","Katyayani Bloom Booster - Homobrassinolide 0.04 % 100ml x 1","K-1128","K-65",4,0.44,0.11,
"Katyayani Acetobacter spp 1 Ltr x 5","Katyayani Acetobacter spp 1 Ltr x 1","K-83","K-81",5,5.5,1.1,
"Katyayani Seaweed Extract Liquid 50 ltr x 1","Katyayani Seaweed Extract Liquid 50 ltr x 1","K-6337","K-6337",1,55,55,
"Katyayani Fast - Paclobutrazol 23% SC 100ml x 5","Katyayani Fast - Paclobutrazol 23% SC 100ml X 1","K-5455","K-5803",5,0.55,0.11,
"Katyayani Concor 250ml x 2","Katyayani Concor 250ml x 1","K-1207","K-508",2,0.55,0.275,
"Katyayani Accel gro (Gibberellic Acid 0.186% S.P) 500 gm x 1","Katyayani Accel gro (Gibberellic Acid 0.186% S.P) 500 gm x 1","K-6262","K-6262",1,0.55,0.55,
"Katyayani MIKOCHIN (CHLORMEQUAT CHLORIDE 50% SL) 1 Ltr x 1","Katyayani MIKOCHIN (CHLORMEQUAT CHLORIDE 50% SL) 1 Ltr x 1","K-113","K-113",1,1.1,1.1,
"Katyayani NPK 00 52 34 1kg x 10","Katyayani NPK 00 52 34 1kg x 1","K-6290","K-6227",10,11,1.1,
"Katyayani Bloom Booster - Homobrassinolide 0.04 % 100ml x 3","Katyayani Bloom Booster - Homobrassinolide 0.04 % 100ml x 1","K-66","K-65",3,0.33,0.11,
"Katyayani Rhizobium spp 1 Ltr x 10","Katyayani Rhizobium spp 1 Ltr x 1","K-72","K-69",10,11,1.1,
"Katyayani Sulphur & Iron Bacteria 1 Ltr x 3","Katyayani Sulphur & Iron Bacteria 1 Ltr x 1","K-98","K-97",3,3.3,1.1,
"Katyayani Bhannat Biostimulant 50 ml x 1","Katyayani Bhannat Biostimulant 50 ml x 1","K-6392","K-6392",1,0.055,0.055,
"Katyayani npk 19 19 19 4.5kg x 1","Katyayani npk 19 19 19 4.5kg x 1","K-42","K-42",1,4.95,4.95,
"Katyayani Potassium sulfate 200GM x 1","Katyayani Potassium sulfate 200GM x 1","K-5304","K-5304",1,0.22,0.22,
"Katyayani Seaweed Extract Powder 500gm x 1","Katyayani Seaweed Extract Powder 500gm x 1","K-5863","K-5863",1,0.55,0.55,
"Katyayani compost activator 1 Ltr x 1","Katyayani compost activator 1 Ltr x 1","K-101","K-101",1,1.1,1.1,
"Katyayani Ph Down 900 ml x 2","Katyayani Ph Down 900 ml x 1","K-983","K-982",2,1.98,0.99,
"Katyayani Starch superabsorbent WATER HOLD 1 kg x 10","Katyayani Starch superabsorbent WATER HOLD 1 kg x 1","K-6328","K-5173",10,11,1.1,
"Katyayani Azoxy (Azoxystrobin 23 % sc) 250ml x 1","Katyayani Azoxy (Azoxystrobin 23 % sc) 250ml x 1","K-495","K-495",1,0.275,0.275,
"Katyayani PROPI - Propineb 70% WP 800gm x 2","Katyayani PROPI - Propineb 70% WP 800gm x 1","K-528","K-527",2,1.76,0.88,
"Katyayani Paecilomyces Lilacinus 1 ltr x 1","Katyayani Paecilomyces Lilacinus 1 ltr x 1","K-474","K-474",1,1.1,1.1,
"Katyayani NATURAL GRANULATED SILICA GARDNERS 950gm x 5","Katyayani NATURAL GRANULATED SILICA GARDNERS 950gm x 1","K-5424","K-5422",5,5.225,1.045,
"Katyayani Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 1ltr x 1","Katyayani Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 1ltr x 1","K-6707","K-6707",1,1.1,1.1,
"Katyayani NPK 00 00 23 470gm x 2","Katyayani NPK 00 00 23 470gm x 1","K-5671","K-5670",2,1.034,0.517,
"Katyayani dismiss (Dimethomorph 50% WP) 200gm x 50","Katyayani dismiss (Dimethomorph 50% WP) 200 gm x 1","K-524","K-522",50,11,0.22,
"Katyayani NPK 12 61 00 10 kg  x 1","Katyayani NPK 12 61 00 10 kg  x 1","K-5184","K-5184",1,11,11,
"Katyayani BHUMIRAJA (MYCORRHIZA) 4kg x 1 ","Katyayani BHUMIRAJA (MYCORRHIZA) 4kg x 1 ","K-5680","K-5680",1,4.4,4.4,
"Katyayani Trichoderma viride 1 ltr x 1","Katyayani Trichoderma viride 1 ltr x 1","K-458","K-458",1,1.1,1.1,
"Katyayani CMS 50kg x 2","Katyayani CMS 50kg x 1","K-5091","K-5090",2,110,55,
"Katyayani HEXA 5 PLUS (HEXACONAZOLE 5% SC) 500ml x 1","Katyayani HEXA 5 PLUS (HEXACONAZOLE 5% SC) 500ml x 1","K-482","K-482",1,0.55,0.55,
"Katyayani PROPI - Propineb 70% WP 100gm x 3","Katyayani PROPI - Propineb 70% WP 100gm x 1","K-5889","K-1181",3,0.33,0.11,
"Katyayani NPK 12 61 00 25kg x 1","Katyayani NPK 12 61 00 25kg x 1","K-5185","K-5185",1,27.5,27.5,
"Katyayani Starch superabsorbent WATER HOLD 5kg x 20","Katyayani Starch superabsorbent WATER HOLD 5KG x 1","K-5067","K-5806",20,110,5.5,
"Katyayani ORGANIC MANURE 5kg x 1","Katyayani ORGANIC MANURE 5kg x 1","K-6662","K-6662",1,5.5,5.5,
"Katyayani Concor 250ml x 1","Katyayani Concor 250ml x 1","K-508","K-508",1,0.275,0.275,
"Katyayani dismiss (Dimethomorph 50% WP) 200gm x 5","Katyayani dismiss (Dimethomorph 50% WP) 200 gm x 1","K-523","K-522",5,1.1,0.22,
"Katyayani Manganese Sulphate 1kg x 25","Katyayani Manganese Sulphate 1kg x 1","K-5652","K-5649",25,27.5,1.1,
"Katyayani Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 400ml x 5","Katyayani Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 400ml x 1","K-517","K-515",5,2.2,0.44,
"Katyayani KTM (THIOPHANATE METHYL 70% WP) 250gm x 3","Katyayani KTM (THIOPHANATE METHYL 70% WP) 250gm x 1","K-1211","K-533",3,0.825,0.275,
"Katyayani HEXA 5 PLUS (HEXACONAZOLE 5% SC) 100 ml x 1","Katyayani HEXA 5 PLUS (HEXACONAZOLE 5% SC) 100 ml x 1","K-6368","K-6368",1,0.11,0.11,
"Katyayani All in 1 Organic Fungicide 100gm x 20","Katyayani All in 1 Organic Fungicide 100gm x 1","K-5882","K-442",20,2.2,0.11,
"Katyayani NPK 13 40 13 470gm x 1","Katyayani NPK 13 40 13 470gm x 1","K-5531","K-5531",1,0.517,0.517,
"Katyayani Prodizol (Propiconazole 13.9 % + Difenoconazole 13.9 %) 250ml x 2","Katyayani Prodizol (Propiconazole 13.9 % + Difenoconazole 13.9 %) 250ml x 1","K-10514","K-501",2,0.55,0.275,
"Katyayani FE EDTA Iron 450 gm x 2","Katyayani FE EDTA Iron 450 gm x 1","K-976","K-975",2,0.99,0.495,
"Katyayani Concor 250ml x 12","Katyayani Concor 250ml x 1","K-512","K-508",12,3.3,0.275,
"Katyayani NPK 13 40 13 470gm x 4","Katyayani NPK 13 40 13 470gm x 1","K-5533","K-5531",4,2.068,0.517,
"Katyayani Epsom Salt 950gm x 1","Katyayani Epsom Salt 950gm x 1","K-165","K-165",1,1.045,1.045,
"Katyayani Hydroponic Blossom A 400ml x 1","Katyayani Hydroponic Blossom A 400ml x 1","K-1328","K-1328",1,0.44,0.44,
"Katyayani Manganese Sulphate 1kg x 5","Katyayani Manganese Sulphate 1kg x 1","K-5650","K-5649",5,5.5,1.1,
"Katyayani Accel gro Plus (GIBBERELLIC ACID 40% WSG) 6gm x 4","Katyayani Accel gro Plus (GIBBERELLIC ACID 40% WSG) 6 gm x 1","K-6248","K-6232",4,0.0264,0.0066,
"Katyayani carbon black 100gm x 1","Katyayani carbon black 100gm x 1","K-5660","K-5660",1,0.11,0.11,
"Katyayani Organic Potash Farmer 1000 kg x 1","Katyayani Organic Potash Farmer 1000 kg x 1","K-5055","K-5055",1,1100,1100,
"Katyayani carbon black 100gm x 5","Katyayani carbon black 100gm x 1","K-5662","K-5660",5,0.55,0.11,
"Katyayani Manganese Sulphate 1kg x 1","Katyayani Manganese Sulphate 1kg x 1","K-5649","K-5649",1,1.1,1.1,
"Katyayani Carbon black 25KG x 1","Katyayani Carbon black 25KG x 1","K-5894","K-5894",1,27.5,27.5,
"Katyayani PROPI - Propineb 70% WP 400gm x 1","Katyayani PROPI - Propineb 70% WP 400gm x 1","K-1250","K-1250",1,0.44,0.44,
"Katyayani FE EDTA Iron 450 gm x 1","Katyayani FE EDTA Iron 450 gm x 1","K-975","K-975",1,0.495,0.495,
"Katyayani ZINC SULPHATE 33% 5kg x 2","Katyayani ZINC SULPHATE 33% 5KG x 1","K-5768","K-5767",2,11,5.5,
"Katyayani KTM (THIOPHANATE METHYL 70% WP) 100 gm x 1","Katyayani KTM (THIOPHANATE METHYL 70% WP) 100 gm x 1","K-6274","K-6274",1,0.11,0.11,
"Katyayani Prom Farmer 50 KG x 1 ","Katyayani Prom Farmer 50 KG x 1 ","K-5174","K-5174",1,55,55,
"Katyayani Boric Acid 397gm x 2","Katyayani Boric Acid 397gm x 1","K-5632","K-5631",2,0.8734,0.4367,
"Katyayani ELPI (Cymoxanil 8 % + Mancozeb 64 % WP) 500Gm x 2","Katyayani ELPI (Cymoxanil 8 % + Mancozeb 64 % WP) 500gm x 1","K-1135","K-547",2,1.1,0.55,
"Katyayani NPK 12 61 00 470 gm x 1","Katyayani NPK 12 61 00 470 gm x 1","K-5180","K-5180",1,0.517,0.517,
"Katyayani K-RAJA (MYCORRIZA) 100gm x 1","Katyayani K-RAJA (MYCORRIZA) 100gm x 1","K-5567","K-5567",1,0.11,0.11,
"Katyayani All in 1 Organic Fungicide 100 gm x 3","Katyayani All in 1 Organic Fungicide 100gm x 1","K-10506","K-442",3,0.33,0.11,
"Katyayani Meta-manco 100 gm x 1","Katyayani Meta-manco 100 gm x 1","K-6273","K-6273",1,0.11,0.11,
"Katyayani Bacillus supp 2% AS 1 ltr x 3","Katyayani Bacillus supp 2% AS 1 ltr x 1","K-479","K-478",3,3.3,1.1,
"Katyayani Prom Farmer 1000 kg x 1","Katyayani Prom Farmer 1000 kg x 1","K-5063","K-5063",1,1100,1100,
"Katyayani ETHER 39 (Ethephon 39% SL) 1Ltr x 3","Katyayani ETHER 39 (Ethephon 39% SL) 1Ltr x 1","K-5605","K-5604",3,3.3,1.1,
"Katyayani Boost (Propiconazole 25 % EC) 250ml x 4","Katyayani Boost (Propiconazole 25 % EC) 250ml x 1","K-435","K-433",4,1.1,0.275,
"Katyayani Azozole (Azoxystrobin 18.2 % + difenoconazole 11.4 % SC) 250ml x 20","Katyayani Azozole (Azoxystrobin 18.2 % + difenoconazole 11.4 % SC) 250ml x 1","K-494","K-489",20,5.5,0.275,
"Katyayani NPK 00 00 23 470gm x 4","Katyayani NPK 00 00 23 470gm x 1","K-5672","K-5670",4,2.068,0.517,
"Katyayani Pseudomonas fluorescence 1 ltr x 1","Katyayani Pseudomonas fluorescence 1 ltr x 1","K-470","K-470",1,1.1,1.1,
"Katyayani dismiss (Dimethomorph 50% WP) 5 KG x 1","Katyayani dismiss (Dimethomorph 50% WP) 5 KG x 1","K-5298","K-5298",1,5.5,5.5,
"Katyayani Bacillus supp 2% AS 1 ltr x 5","Katyayani Bacillus supp 2% AS 1 ltr x 1","K-480","K-478",5,5.5,1.1,
"Katyayani Defender CS 1 ltr x 1","Katyayani Defender CS 1 ltr x 1","K-1304","K-1304",1,1.1,1.1,
"Katyayani Bio Npk consortia powder 250gm x 1","Katyayani Bio Npk consortia powder 250gm x 1","K-5658","K-5658",1,0.275,0.275,
"Katyayani NPK 13 40 13 470gm x 20","Katyayani NPK 13 40 13 470gm x 1","K-5535","K-5531",20,10.34,0.517,
"Katyayani Meta-manco 800gm x 1","Katyayani Meta-manco 800gm x 1","K-6023","K-6023",1,0.88,0.88,
"Katyayani Ampelomyces quisqualis 1 ltr x 5","Katyayani Ampelomyces quisqualis 1 ltr x 1","K-468","K-466",5,5.5,1.1,
"Katyayani Samartha - Carbendazim 12 % + Mancozeb 63 % WP 100gm x 50","Katyayani Samartha - Carbendazim 12 % + Mancozeb 63 % WP 100gm x 1","K-5277","K-1153",50,5.5,0.11,
"Katyayani dismiss (Dimethomorph 50% WP) 1 Kg x 1","Katyayani dismiss (Dimethomorph 50% WP) 1 Kg x 1","K-6700","K-6700",1,1.1,1.1,
"Katyayani Organic PROM Fertilizer 10kg Bucket x 100","Katyayani Organic PROM Fertilizer 10 kg Bucket x 1","K-5134","K-5097",100,1100,11,
"Katyayani SULVET - sulphur 80% wdg 1 Kg x 3","Katyayani SULVET - sulphur 80% wdg 1kg x 1","K-5891","K-5327",3,3.3,1.1,
"Katyayani Tebusul (Tebuconazole 10 % + sulphur 65 % wg) 500gm x 3","Katyayani Tebusul (Tebuconazole 10 % + sulphur 65 % wg) 500gm x 1","K-555","K-553",3,1.65,0.55,
