category,mongodb_category,isCorrect_category,sub_category,mongodb_sub_category,isCorrect_sub_category,sku,,parentSku,,,bulk,mongodb_bulk,isCorrect_bulk,variant_name,mongodb_variant_name,isCorrect_variant_name,displayName,mongodb_displayName,isCorrect_displayName,grossWeight,mongodb_grossWeight,isCorrect_grossWeight,netWeight,mongodb_netWeight,isCorrect_netWeight,itemQty,mongodb_itemQty,isCorrect_itemQty,,,mongodb_displayName,isCorrect_displayName,mongodb_variant_name,isCorrect_variant_name,mongodb_grossWeight,isCorrect_grossWeight,mongodb_netWeight,isCorrect_netWeight,mongodb_itemQty,isCorrect_itemQty,mongodb_category,isCorrect_category,mongodb_sub_category,isCorrect_sub_category,mongodb_bulk,isCorrect_bulk,mismatch_fields,,
Fungicide,Fungicide,true,Chemical Fungicide,Chemical Fungicide,true,K-507,,K-501,,,BK-482,BK-482,true,250ml x 40,250ml x 40,true,Prodizol (Propiconazole 13.9 % + Difenoconazole 13.9 %) 250ml x 40,Katyayani Prodizol (Propiconazole 13.9 % + Difenoconazole 13.9 %) 250ml x 40,false,11,11,true,10,10,true,40,40,true,,,Katyayani Prodizol (Propiconazole 13.9 % + Difenoconazole 13.9 %) 250ml x 40,false,250ml x 40,true,11,true,10,true,40,true,Fungicide,true,Chemical Fungicide,true,BK-482,true,displayName,,
Fungicide,Fungicide,true,Chemical Fungicide,Chemical Fungicide,true,K-6216,,K-6216,,,BK-482,BK-482,true,1ltr x 1,1ltr x 1,true,Prodizol (Propiconazole 13.9 % + Difenoconazole 13.9 %) 1ltr x 1,Katyayani Prodizol (Propiconazole 13.9 % + Difenoconazole 13.9 %) 1ltr x 1,false,1.1,1.1,true,1,1,true,1,1,true,,,Katyayani Prodizol (Propiconazole 13.9 % + Difenoconazole 13.9 %) 1ltr x 1,false,1ltr x 1,true,1.1,true,1,true,1,true,Fungicide,true,Chemical Fungicide,true,BK-482,true,displayName,,
Fungicide,Fungicide,true,Chemical Fungicide,Chemical Fungicide,true,K-508,,K-508,,,BK-473,BK-473,true,250ml x 1,250ml x 1,true,Difenoconazole 25% EC - CONCOR 250ml x 1,Katyayani Concor 250ml x 1,false,0.275,0.275,true,0.25,0.25,true,1,1,true,,,Katyayani Concor 250ml x 1,false,250ml x 1,true,0.275,true,0.25,true,1,true,Fungicide,true,Chemical Fungicide,true,BK-473,true,displayName,,
Fungicide,Fungicide,true,Chemical Fungicide,Chemical Fungicide,true,K-509,,K-508,,,BK-473,BK-473,true,250ml x 3,250ml x 3,true,Difenoconazole 25% EC - CONCOR 250ml x 3,Katyayani Concor 250ml x 3,false,0.825,0.825,true,0.75,0.75,true,3,3,true,,,Katyayani Concor 250ml x 3,false,250ml x 3,true,0.825,true,0.75,true,3,true,Fungicide,true,Chemical Fungicide,true,BK-473,true,displayName,,
Fungicide,Fungicide,true,Chemical Fungicide,Chemical Fungicide,true,K-510,,K-508,,,BK-473,BK-473,true,250ml x 4,250ml x 4,true,Difenoconazole 25% EC - CONCOR 250ml x 4,Katyayani Concor 250ml x 4,false,1.1,1.1,true,1,1,true,4,4,true,,,Katyayani Concor 250ml x 4,false,250ml x 4,true,1.1,true,1,true,4,true,Fungicide,true,Chemical Fungicide,true,BK-473,true,displayName,,
Fungicide,Fungicide,true,Chemical Fungicide,Chemical Fungicide,true,K-511,,K-508,,,BK-473,BK-473,true,250ml x 7,250ml x 7,true,Difenoconazole 25% EC - CONCOR 250ml x 7,Katyayani Concor 250ml x 7,false,1.925,1.925,true,1.75,1.75,true,7,7,true,,,Katyayani Concor 250ml x 7,false,250ml x 7,true,1.925,true,1.75,true,7,true,Fungicide,true,Chemical Fungicide,true,BK-473,true,displayName,,
Fungicide,Fungicide,true,Chemical Fungicide,Chemical Fungicide,true,K-512,,K-508,,,BK-473,BK-473,true,250ml x 12,250ml x 12,true,Difenoconazole 25% EC - CONCOR 250ml x 12,Katyayani Concor 250ml x 12,false,3.3,3.3,true,3,3,true,12,12,true,,,Katyayani Concor 250ml x 12,false,250ml x 12,true,3.3,true,3,true,12,true,Fungicide,true,Chemical Fungicide,true,BK-473,true,displayName,,
Fungicide,Fungicide,true,Chemical Fungicide,Chemical Fungicide,true,K-513,,K-508,,,BK-473,BK-473,true,250ml x 20,250ml x 20,true,Difenoconazole 25% EC - CONCOR 250ml x 20,Katyayani Concor 250ml x 20,false,5.5,5.5,true,5,5,true,20,20,true,,,Katyayani Concor 250ml x 20,false,250ml x 20,true,5.5,true,5,true,20,true,Fungicide,true,Chemical Fungicide,true,BK-473,true,displayName,,
Fungicide,Fungicide,true,Chemical Fungicide,Chemical Fungicide,true,K-514,,K-508,,,BK-473,BK-473,true,250ml x 40,250ml x 40,true,Difenoconazole 25% EC - CONCOR 250ml x 40,Katyayani Concor 250ml x 40,false,11,11,true,10,10,true,40,40,true,,,Katyayani Concor 250ml x 40,false,250ml x 40,true,11,true,10,true,40,true,Fungicide,true,Chemical Fungicide,true,BK-473,true,displayName,,
Fungicide,Fungicide,true,Chemical Fungicide,Chemical Fungicide,true,K-1207,,K-508,,,BK-473,BK-473,true,250ml x 2,250ml x 2,true,Difenoconazole 25% EC - CONCOR 250ml x 2,Katyayani Concor 250ml x 2,false,0.55,0.55,true,0.5,0.5,true,2,2,true,,,Katyayani Concor 250ml x 2,false,250ml x 2,true,0.55,true,0.5,true,2,true,Fungicide,true,Chemical Fungicide,true,BK-473,true,displayName,,
Fungicide,Fungicide,true,Chemical Fungicide,Chemical Fungicide,true,K-5085,,K-508,,,BK-473,BK-473,true,250ml x 60,250ml x 60,true,Difenoconazole 25% EC - CONCOR 250ml x 60,Katyayani Concor 250ml x 60,false,16.5,16.5,true,15,15,true,60,60,true,,,Katyayani Concor 250ml x 60,false,250ml x 60,true,16.5,true,15,true,60,true,Fungicide,true,Chemical Fungicide,true,BK-473,true,displayName,,
Fungicide,Fungicide,true,Chemical Fungicide,Chemical Fungicide,true,K-6699,,K-6699,,,BK-473,BK-473,true,1ltr x 1,1ltr x 1,true,Difenoconazole 25% EC - CONCOR 1ltr x 1,Katyayani Concor 1ltr x 1,false,1.1,1.1,true,1,1,true,1,1,true,,,Katyayani Concor 1ltr x 1,false,1ltr x 1,true,1.1,true,1,true,1,true,Fungicide,true,Chemical Fungicide,true,BK-473,true,displayName,,
Fungicide,true,Fungicide,Chemical Fungicide,true,Chemical Fungicide,K-7349,,K-7349,,,BK-143,true,BK-143,100 ml x 1,false,100 ml x 1,Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 100 ml x 1,Professor (Ametocitradin 27 + Dimethomorph 20.27 SC),100 ml x 1,0.11,true,0.11,0.1,true,0.1,1,true,1,,,Professor (Ametocitradin 27 + Dimethomorph 20.27 SC),100 ml x 1,false,100 ml x 1,true,0.11,true,0.1,true,1,true,Fungicide,true,Chemical Fungicide,true,BK-143,true,displayName,
Fungicide,Fungicide,true,Chemical Fungicide,Chemical Fungicide,true,K-1139,,K-1139,,,BK-143,BK-143,true,250ml x 1,250ml x 1,true,Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 250ml x 1,Katyayani Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 250ml x 1,false,0.275,0.275,true,0.25,0.25,true,1,1,true,,,Katyayani Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 250ml x 1,false,250ml x 1,true,0.275,true,0.25,true,1,true,Fungicide,true,Chemical Fungicide,true,BK-143,true,displayName,,
Fungicide,Fungicide,true,Chemical Fungicide,Chemical Fungicide,true,K-515,,K-515,,,BK-143,BK-143,true,400ml x 1,400ml x 1,true,Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 400ml x 1,Katyayani Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 400ml x 1,false,0.44,0.44,true,0.4,0.4,true,1,1,true,,,Katyayani Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 400ml x 1,false,400ml x 1,true,0.44,true,0.4,true,1,true,Fungicide,true,Chemical Fungicide,true,BK-143,true,displayName,,
Fungicide,Fungicide,true,Chemical Fungicide,Chemical Fungicide,true,K-516,,K-515,,,BK-143,BK-143,true,400ml x 2,400ml x 2,true,Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 400ml x 2,Katyayani Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 400ml x 2,false,0.88,0.88,true,0.8,0.8,true,2,2,true,,,Katyayani Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 400ml x 2,false,400ml x 2,true,0.88,true,0.8,true,2,true,Fungicide,true,Chemical Fungicide,true,BK-143,true,displayName,,
Fungicide,Fungicide,true,Chemical Fungicide,Chemical Fungicide,true,K-517,,K-515,,,BK-143,BK-143,true,400ml x 5,400ml x 5,true,Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 400ml x 5,Katyayani Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 400ml x 5,false,2.2,2.2,true,2,2,true,5,5,true,,,Katyayani Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 400ml x 5,false,400ml x 5,true,2.2,true,2,true,5,true,Fungicide,true,Chemical Fungicide,true,BK-143,true,displayName,,
Fungicide,Fungicide,true,Chemical Fungicide,Chemical Fungicide,true,K-518,,K-515,,,BK-143,BK-143,true,400ml x 10,400ml x 10,true,Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 400ml x 10,Katyayani Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 400ml x 10,false,4.4,4.4,true,4,4,true,10,10,true,,,Katyayani Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 400ml x 10,false,400ml x 10,true,4.4,true,4,true,10,true,Fungicide,true,Chemical Fungicide,true,BK-143,true,displayName,,
Fungicide,Fungicide,true,Chemical Fungicide,Chemical Fungicide,true,K-519,,K-515,,,BK-143,BK-143,true,400ml x 20,400ml x 20,true,Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 400ml x 20,Katyayani Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 400ml x 20,false,8.8,8.8,true,8,8,true,20,20,true,,,Katyayani Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 400ml x 20,false,400ml x 20,true,8.8,true,8,true,20,true,Fungicide,true,Chemical Fungicide,true,BK-143,true,displayName,,
Fungicide,Fungicide,true,Chemical Fungicide,Chemical Fungicide,true,K-520,,K-515,,,BK-143,BK-143,true,400ml x 100,400ml x 100,true,Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 400ml x 100,Katyayani Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 400ml x 100,false,44,44,true,40,40,true,100,100,true,,,Katyayani Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 400ml x 100,false,400ml x 100,true,44,true,40,true,100,true,Fungicide,true,Chemical Fungicide,true,BK-143,true,displayName,,
Fungicide,Fungicide,true,Chemical Fungicide,Chemical Fungicide,true,K-5819,,K-6721,,,BK-143,BK-143,true,5 Ltr x 6,5 Ltr x 6,true,Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 5 Ltr x 6,Katyayani Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 5 Ltr x 6,false,33,33,true,30,30,true,6,6,true,,,Katyayani Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 5 Ltr x 6,false,5 Ltr x 6,true,33,true,30,true,6,true,Fungicide,true,Chemical Fungicide,true,BK-143,true,displayName,,
Fungicide,Fungicide,true,Chemical Fungicide,Chemical Fungicide,true,K-1209,,K-1139,,,BK-143,BK-143,true,250ml x 20,250ml x 20,true,Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 250ml x 20,Katyayani Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 250ml x 20,false,5.5,5.5,true,5,5,true,20,20,true,,,Katyayani Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 250ml x 20,false,250ml x 20,true,5.5,true,5,true,20,true,Fungicide,true,Chemical Fungicide,true,BK-143,true,displayName,,
Fungicide,Fungicide,true,Chemical Fungicide,Chemical Fungicide,true,K-1210,,K-1139,,,BK-143,BK-143,true,250ml x 40,250ml x 40,true,Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 250ml x 40,Katyayani Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 250ml x 40,false,11,11,true,10,10,true,40,40,true,,,Katyayani Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 250ml x 40,false,250ml x 40,true,11,true,10,true,40,true,Fungicide,true,Chemical Fungicide,true,BK-143,true,displayName,,
Fungicide,Fungicide,true,Chemical Fungicide,Chemical Fungicide,true,K-1136,,K-1139,,,BK-143,BK-143,true,250 ML x 2,250 ML x 2,true,Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 250 ML x 2,Katyayani Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 250 ML x 2,false,0.55,0.55,true,0.5,0.5,true,2,2,true,,,Katyayani Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 250 ML x 2,false,250 ML x 2,true,0.55,true,0.5,true,2,true,Fungicide,true,Chemical Fungicide,true,BK-143,true,displayName,,
Fungicide,Fungicide,true,Chemical Fungicide,Chemical Fungicide,true,K-1138,,K-1139,,,BK-143,BK-143,true,250ml x 4,250ml x 4,true,Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 250ml x 4,Katyayani Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 250ml x 4,false,1.1,1.1,true,1,1,true,4,4,true,,,Katyayani Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 250ml x 4,false,250ml x 4,true,1.1,true,1,true,4,true,Fungicide,true,Chemical Fungicide,true,BK-143,true,displayName,,
Fungicide,Fungicide,true,Chemical Fungicide,Chemical Fungicide,true,K-6707,,K-6707,,,BK-143,BK-143,true,1ltr x 1,1ltr x 1,true,Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 1ltr x 1,Katyayani Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 1ltr x 1,false,1.1,1.1,true,1,1,true,1,1,true,,,Katyayani Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 1ltr x 1,false,1ltr x 1,true,1.1,true,1,true,1,true,Fungicide,true,Chemical Fungicide,true,BK-143,true,displayName,,
Fungicide,Fungicide,true,Chemical Fungicide,Chemical Fungicide,true,K-6721,,K-6721,,,BK-143,BK-143,true,5 Ltr x 1,5 Ltr x 1,true,Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 5 Ltr x 1,Katyayani Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 5 Ltr x 1,false,5.5,5.5,true,5,5,true,1,1,true,,,Katyayani Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 5 Ltr x 1,false,5 Ltr x 1,true,5.5,true,5,true,1,true,Fungicide,true,Chemical Fungicide,true,BK-143,true,displayName,,
Fungicide,Fungicide,true,Chemical Fungicide,Chemical Fungicide,true,K-6575,,K-6575,,,BK-143,BK-143,true,25 ltr x 1,25 ltr x 1,true,Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 25 ltr x 1,Katyayani Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 25 ltr x 1,false,27.5,27.5,true,25,25,true,1,1,true,,,Katyayani Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 25 ltr x 1,false,25 ltr x 1,true,27.5,true,25,true,1,true,Fungicide,true,Chemical Fungicide,true,BK-143,true,displayName,,
Fungicide,Fungicide,true,Chemical Fungicide,Chemical Fungicide,true,K-6386,,K-6386,,,BK-144,BK-144,true,25 gm x 1,25 gm x 1,true,Meta-manco 25 gm x 1,Katyayani Meta-manco 25 gm x 1,false,0.0275,0.0275,true,0.025,0.025,true,1,1,true,,,Katyayani Meta-manco 25 gm x 1,false,25 gm x 1,true,0.0275,true,0.025,true,1,true,Fungicide,true,Chemical Fungicide,true,BK-144,true,displayName,,
Fungicide,Fungicide,true,Chemical Fungicide,Chemical Fungicide,true,K-6165,,K-6165,,,BK-144,BK-144,true,1kg x 1,1kg x 1,true,Meta-manco 1kg x 1,Katyayani Meta-manco 1kg x 1,false,1.1,1.1,true,1,1,true,1,1,true,,,Katyayani Meta-manco 1kg x 1,false,1kg x 1,true,1.1,true,1,true,1,true,Fungicide,true,Chemical Fungicide,true,BK-144,true,displayName,,
Fungicide,Fungicide,true,Chemical Fungicide,Chemical Fungicide,true,K-6023,,K-6023,,,BK-144,BK-144,true,800gm x 1,800gm x 1,true,Meta-manco 800gm x 1,Katyayani Meta-manco 800gm x 1,false,0.88,0.88,true,0.8,0.8,true,1,1,true,,,Katyayani Meta-manco 800gm x 1,false,800gm x 1,true,0.88,true,0.8,true,1,true,Fungicide,true,Chemical Fungicide,true,BK-144,true,displayName,,
Fungicide,Fungicide,true,Chemical Fungicide,Chemical Fungicide,true,K-5638,,K-521,,,BK-144,BK-144,true,400gm x 2,400gm x 2,true,Meta-manco 400gm x 2,Katyayani Meta-manco 400gm x 2,false,0.88,0.88,true,0.8,0.8,true,2,2,true,,,Katyayani Meta-manco 400gm x 2,false,400gm x 2,true,0.88,true,0.8,true,2,true,Fungicide,true,Chemical Fungicide,true,BK-144,true,displayName,,
Fungicide,Fungicide,true,Chemical Fungicide,Chemical Fungicide,true,K-5639,,K-521,,,BK-144,BK-144,true,400gm x 5,400gm x 5,true,Meta-manco 400gm x 5,Katyayani Meta-manco 400gm x 5,false,2.2,2.2,true,2,2,true,5,5,true,,,Katyayani Meta-manco 400gm x 5,false,400gm x 5,true,2.2,true,2,true,5,true,Fungicide,true,Chemical Fungicide,true,BK-144,true,displayName,,
Fungicide,Fungicide,true,Chemical Fungicide,Chemical Fungicide,true,K-5640,,K-521,,,BK-144,BK-144,true,400gm x 10,400gm x 10,true,Meta-manco 400gm x 10,Katyayani Meta-manco 400gm x 10,false,4.4,4.4,true,4,4,true,10,10,true,,,Katyayani Meta-manco 400gm x 10,false,400gm x 10,true,4.4,true,4,true,10,true,Fungicide,true,Chemical Fungicide,true,BK-144,true,displayName,,
Fungicide,Fungicide,true,Chemical Fungicide,Chemical Fungicide,true,K-6273,,K-6273,,,BK-144,BK-144,true,100 gm x 1,100 gm x 1,true,Meta-manco 100 gm x 1,Katyayani Meta-manco 100 gm x 1,false,0.11,0.11,true,0.1,0.1,true,1,1,true,,,Katyayani Meta-manco 100 gm x 1,false,100 gm x 1,true,0.11,true,0.1,true,1,true,Fungicide,true,Chemical Fungicide,true,BK-144,true,displayName,,
Fungicide,Fungicide,true,Chemical Fungicide,Chemical Fungicide,true,K-5171,,K-5171,,,BK-144,BK-144,true,250gm X 1,250gm X 1,true,Meta-manco 250gm X 1,Katyayani Meta-manco 250gm X 1,false,0.275,0.275,true,0.25,0.25,true,1,1,true,,,Katyayani Meta-manco 250gm X 1,false,250gm X 1,true,0.275,true,0.25,true,1,true,Fungicide,true,Chemical Fungicide,true,BK-144,true,displayName,,
Fungicide,Fungicide,true,Chemical Fungicide,Chemical Fungicide,true,K-521,,K-521,,,BK-144,BK-144,true,400gm x 1,400gm x 1,true,Meta-manco 400gm x 1,Katyayani Meta-manco 400gm x 1,false,0.44,0.44,true,0.4,0.4,true,1,1,true,,,Katyayani Meta-manco 400gm x 1,false,400gm x 1,true,0.44,true,0.4,true,1,true,Fungicide,true,Chemical Fungicide,true,BK-144,true,displayName,,
Fungicide,Fungicide,true,Chemical Fungicide,Chemical Fungicide,true,K-522,,K-522,,,BK-03,BK-03,true,200 gm x 1,200 gm x 1,true,dismiss (Dimethomorph 50% WP) 200 gm x 1,Katyayani dismiss (Dimethomorph 50% WP) 200 gm x 1,false,0.22,0.22,true,0.2,0.2,true,1,1,true,,,Katyayani dismiss (Dimethomorph 50% WP) 200 gm x 1,false,200 gm x 1,true,0.22,true,0.2,true,1,true,Fungicide,true,Chemical Fungicide,true,BK-03,true,displayName,,
Fungicide,Fungicide,true,Chemical Fungicide,Chemical Fungicide,true,K-10516,,K-522,,,BK-03,BK-03,true,200 gm x 3,200 gm x 3,true,dismiss (Dimethomorph 50% WP) 200 gm x 3,Katyayani dismiss (Dimethomorph 50% WP) 200 gm x 3,false,0.66,0.66,true,0.6,0.6,true,3,3,true,,,Katyayani dismiss (Dimethomorph 50% WP) 200 gm x 3,false,200 gm x 3,true,0.66,true,0.6,true,3,true,Fungicide,true,Chemical Fungicide,true,BK-03,true,displayName,,
Fungicide,Fungicide,true,Chemical Fungicide,Chemical Fungicide,true,K-523,,K-522,,,BK-03,BK-03,true,200gm x 5,200gm x 5,true,dismiss (Dimethomorph 50% WP) 200gm x 5,Katyayani dismiss (Dimethomorph 50% WP) 200gm x 5,false,1.1,1.1,true,1,1,true,5,5,true,,,Katyayani dismiss (Dimethomorph 50% WP) 200gm x 5,false,200gm x 5,true,1.1,true,1,true,5,true,Fungicide,true,Chemical Fungicide,true,BK-03,true,displayName,,
Fungicide,Fungicide,true,Chemical Fungicide,Chemical Fungicide,true,K-524,,K-522,,,BK-03,BK-03,true,200gm x 50,200gm x 50,true,dismiss (Dimethomorph 50% WP) 200gm x 50,Katyayani dismiss (Dimethomorph 50% WP) 200gm x 50,false,11,11,true,10,10,true,50,50,true,,,Katyayani dismiss (Dimethomorph 50% WP) 200gm x 50,false,200gm x 50,true,11,true,10,true,50,true,Fungicide,true,Chemical Fungicide,true,BK-03,true,displayName,,
Fungicide,Fungicide,true,Chemical Fungicide,Chemical Fungicide,true,K-1247,,K-1247,,,BK-03,BK-03,true,100gm x 1,100gm x 1,true,dismiss (Dimethomorph 50% WP) 100gm x 1,Katyayani dismiss (Dimethomorph 50% WP) 100gm x 1,false,0.11,0.11,true,0.1,0.1,true,1,1,true,,,Katyayani dismiss (Dimethomorph 50% WP) 100gm x 1,false,100gm x 1,true,0.11,true,0.1,true,1,true,Fungicide,true,Chemical Fungicide,true,BK-03,true,displayName,,
Fungicide,Fungicide,true,Chemical Fungicide,Chemical Fungicide,true,K-5298,,K-5298,,,BK-03,BK-03,true,5 KG x 1,5 KG x 1,true,dismiss (Dimethomorph 50% WP) 5 KG x 1,Katyayani dismiss (Dimethomorph 50% WP) 5 KG x 1,false,5.5,5.5,true,5,5,true,1,1,true,,,Katyayani dismiss (Dimethomorph 50% WP) 5 KG x 1,false,5 KG x 1,true,5.5,true,5,true,1,true,Fungicide,true,Chemical Fungicide,true,BK-03,true,displayName,,
Fungicide,Fungicide,true,Chemical Fungicide,Chemical Fungicide,true,K-5849,,K-5849,,,BK-03,BK-03,true,500gm x 1,500gm x 1,true,dismiss (Dimethomorph 50% WP) 500gm x 1,Katyayani dismiss (Dimethomorph 50% WP) 500gm x 1,false,0.55,0.55,true,0.5,0.5,true,1,1,true,,,Katyayani dismiss (Dimethomorph 50% WP) 500gm x 1,false,500gm x 1,true,0.55,true,0.5,true,1,true,Fungicide,true,Chemical Fungicide,true,BK-03,true,displayName,,
Fungicide,Fungicide,true,Chemical Fungicide,Chemical Fungicide,true,K-1188,,K-1188,,,BK-03,BK-03,true,600 gm x 1,600 gm x 1,true,dismiss (Dimethomorph 50% WP) 600 gm x 1,Katyayani dismiss (Dimethomorph 50% WP) 600 gm x 1,false,0.66,0.66,true,0.6,0.6,true,1,1,true,,,Katyayani dismiss (Dimethomorph 50% WP) 600 gm x 1,false,600 gm x 1,true,0.66,true,0.6,true,1,true,Fungicide,true,Chemical Fungicide,true,BK-03,true,displayName,,
Fungicide,Fungicide,true,Chemical Fungicide,Chemical Fungicide,true,K-6773,,K-6773,,,BK-03,BK-03,true,800 gm x 1,800 gm x 1,true,dismiss (Dimethomorph 50% WP) 800 gm x 1,Katyayani dismiss (Dimethomorph 50% WP) 800 gm x 1,false,0.88,0.88,true,0.8,0.8,true,1,1,true,,,Katyayani dismiss (Dimethomorph 50% WP) 800 gm x 1,false,800 gm x 1,true,0.88,true,0.8,true,1,true,Fungicide,true,Chemical Fungicide,true,BK-03,true,displayName,,
Fungicide,Fungicide,true,Chemical Fungicide,Chemical Fungicide,true,K-6700,,K-6700,,,BK-03,BK-03,true,1 Kg x 1,1 Kg x 1,true,dismiss (Dimethomorph 50% WP) 1 Kg x 1,Katyayani dismiss (Dimethomorph 50% WP) 1 Kg x 1,false,1.1,1.1,true,1,1,true,1,1,true,,,Katyayani dismiss (Dimethomorph 50% WP) 1 Kg x 1,false,1 Kg x 1,true,1.1,true,1,true,1,true,Fungicide,true,Chemical Fungicide,true,BK-03,true,displayName,,
Fungicide,Fungicide,true,Chemical Fungicide,Chemical Fungicide,true,K-6145,,K-6145,,,BK-03,BK-03,true,25kg x 1,25kg x 1,true,dismiss (Dimethomorph 50% WP) 25kg x 1,Katyayani dismiss (Dimethomorph 50% WP) 25kg x 1,false,27.5,27.5,true,25,25,true,1,1,true,,,Katyayani dismiss (Dimethomorph 50% WP) 25kg x 1,false,25kg x 1,true,27.5,true,25,true,1,true,Fungicide,true,Chemical Fungicide,true,BK-03,true,displayName,,
Fungicide,Fungicide,true,Chemical Fungicide,Chemical Fungicide,true,K-5029,,K-5029,,,BK-852,BK-852,true,250ml x 1,250ml x 1,true,Defender CS 250ml x 1,Katyayani Defender CS 250ml x 1,false,0.275,0.275,true,0.25,0.25,true,1,1,true,,,Katyayani Defender CS 250ml x 1,false,250ml x 1,true,0.275,true,0.25,true,1,true,Fungicide,true,Chemical Fungicide,true,BK-852,true,displayName,,
Fungicide,Fungicide,true,Chemical Fungicide,Chemical Fungicide,true,K-6907,,K-6907,,,BK-852,BK-852,true,5 Ltr x 1,5 Ltr x 1,true,Defender CS 5 Ltr x 1,Katyayani Defender CS 5 Ltr x 1,false,5.5,5.5,true,5,5,true,1,1,true,,,Katyayani Defender CS 5 Ltr x 1,false,5 Ltr x 1,true,5.5,true,5,true,1,true,Fungicide,true,Chemical Fungicide,true,BK-852,true,displayName,,
Fungicide,Fungicide,true,Chemical Fungicide,Chemical Fungicide,true,K-525,,K-525,,,BK-852,BK-852,true,10 Ltr x 1,10 Ltr x 1,true,Defender CS 10 Ltr x 1,Katyayani Defender CS 10 Ltr x 1,false,11,11,true,10,10,true,1,1,true,,,Katyayani Defender CS 10 Ltr x 1,false,10 Ltr x 1,true,11,true,10,true,1,true,Fungicide,true,Chemical Fungicide,true,BK-852,true,displayName,,
Fungicide,Fungicide,true,Chemical Fungicide,Chemical Fungicide,true,K-1304,,K-1304,,,BK-852,BK-852,true,1 ltr x 1,1 ltr x 1,true,Defender CS 1 ltr x 1,Katyayani Defender CS 1 ltr x 1,false,1.1,1.1,true,1,1,true,1,1,true,,,Katyayani Defender CS 1 ltr x 1,false,1 ltr x 1,true,1.1,true,1,true,1,true,Fungicide,true,Chemical Fungicide,true,BK-852,true,displayName,,
Fungicide,Fungicide,true,Chemical Fungicide,Chemical Fungicide,true,K-6914,,K-1304,,,BK-852,BK-852,true,1 Ltr x 3,1 Ltr x 3,true,Defender CS 1 Ltr x 3,Katyayani Defender CS 1 Ltr x 3,false,3.3,3.3,true,3,3,true,3,3,true,,,Katyayani Defender CS 1 Ltr x 3,false,1 Ltr x 3,true,3.3,true,3,true,3,true,Fungicide,true,Chemical Fungicide,true,BK-852,true,displayName,,
Fungicide,Fungicide,true,Chemical Fungicide,Chemical Fungicide,true,K-6915,,K-1304,,,BK-852,BK-852,true,1 Ltr x 5,1 Ltr x 5,true,Defender CS 1 Ltr x 5,Katyayani Defender CS 1 Ltr x 5,false,5.5,5.5,true,5,5,true,5,5,true,,,Katyayani Defender CS 1 Ltr x 5,false,1 Ltr x 5,true,5.5,true,5,true,5,true,Fungicide,true,Chemical Fungicide,true,BK-852,true,displayName,,
