category,sub_category,sku,parentSku,bulk,variant_name,displayName,grossWeight,netWeight,itemQty,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-7027,K-6370,BK-633,500 ml  x 4,MALATHION 50% EC 500 ml  x 4,2.2,2,4,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-299,K-299,BK-633,1 Ltr x 1,MALATHION 50% EC 1 Ltr x 1,1.1,1,1,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-300,K-299,BK-633,1 Ltr x 2,MALATHION 50% EC 1 Ltr x 2,2.2,2,2,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-301,K-299,BK-633,1 Ltr x 5,MALATHION 50% EC 1 Ltr x 5,5.5,5,5,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-302,K-299,BK-633,1 Ltr x 10,MALATHION 50% EC 1 Ltr x 10,11,10,10,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-6734,K-6734,BK-633,25 ltr x 1,MALATHION 50% EC 25 ltr x 1,27.5,25,1,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-303,K-299,BK-633,1 Ltr x 50,MALATHION 50% EC 1 Ltr x 50,55,50,50,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-5250,K-5250,BK-633,5 Ltr x 1,MALATHION 50% EC 5 Ltr x 1,5.5,5,1,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-1101,K-299,BK-633,1 Ltr x 20,MALATHION 50% EC 1 Ltr x 20,22,20,20,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-7020,K-7020,BK-799,50 Ltr x 1,MALATHION 80% EC 50 Ltr x 1,55,50,1,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-7021,K-7021,BK-800,50 Ltr x 1,MALATHION 60% +Dimethoate 30 % ec 50 Ltr x 1,55,50,1,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-7232,K-7232,BK-800,5 Ltr x 1,MALATHION 60% +Dimethoate 30 % ec 5 Ltr x 1,5.5,5,1,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-6088,K-6088,BK-501,250gm x 1,Malathion 96% ULV 250gm x 1,0.275,0.25,1,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-6919,K-6919,BK-883,50ml x 1,Thiamethoxam 30% FS - Docter 50ml x 1,0.055,0.05,1,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-7310,K-7310,BK-883,100ml x 1,Thiamethoxam 30% FS - Docter 100ml x 1,0.11,0.1,1,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-7566,K-7310,BK-883,100ml x 2,Thiamethoxam 30% FS - Docter 100ml x 2,0.22,0.2,2,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-7567,K-7310,BK-883,100 ml x 4,Thiamethoxam 30% FS - Docter 100 ml x 4,0.44,0.4,4,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-304,K-304,BK-883,250ml x 1,Thiamethoxam 30% FS - Docter 250ml x 1,0.275,0.25,1,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-305,K-304,BK-883,250ml x 3,Thiamethoxam 30% FS - Docter 250ml x 3,0.825,0.75,3,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-6244,K-6244,BK-883,500ml x 1,Thiamethoxam 30% FS - Docter 500ml x 1,0.55,0.5,1,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-306,K-306,BK-883,1 Ltr x 1,Thiamethoxam 30% FS - Docter 1 Ltr x 1,1.1,1,1,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-307,K-306,BK-883,1 Ltr x 5,Thiamethoxam 30% FS - Docter 1 Ltr x 5,5.5,5,5,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-308,K-306,BK-883,1 Ltr x 10,Thiamethoxam 30% FS - Docter 1 Ltr x 10,11,10,10,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-6920,K-6920,BK-883,10 Ltr x 1,Thiamethoxam 30% FS - Docter 10 Ltr x 1,11,10,1,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-7458,K-7458,BK-883,5 Ltr x 1,Thiamethoxam 30% FS - Docter 5 Ltr x 1,5.5,5,1,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-309,K-304,BK-883,250ml x 200,Thiamethoxam 30% FS - Docter 250ml x 200,55,50,200,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-317,K-317,BK-858,100gm x 1,EMA5 - Emamectin benzoate 5 % SG 100gm x 1,0.11,0.1,1,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-6564,K-317,BK-858,100 gm x 2,EMA5 - Emamectin benzoate 5 % SG 100 gm x 2,0.22,0.2,2,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-318,K-318,BK-858,250gm x 1,EMA5 - Emamectin benzoate 5 % SG 250gm x 1,0.275,0.25,1,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-6594,K-318,BK-858,250gm x 2,EMA5 - Emamectin benzoate 5 % SG 250gm x 2,0.55,0.5,2,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-319,K-318,BK-858,250gm x 3,EMA5 - Emamectin benzoate 5 % SG 250gm x 3,0.825,0.75,3,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-320,K-318,BK-858,250gm x 4,EMA5 - Emamectin benzoate 5 % SG 250gm x 4,1.1,1,4,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-321,K-318,BK-858,250gm x 12,EMA5 - Emamectin benzoate 5 % SG 250gm x 12,3.3,3,12,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-322,K-318,BK-858,250gm x 20,EMA5 - Emamectin benzoate 5 % SG 250gm x 20,5.5,5,20,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-323,K-318,BK-858,250gm x 40,EMA5 - Emamectin benzoate 5 % SG 250gm x 40,11,10,40,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-6283,K-5714,BK-858,1 Kg x 10,EMA5 - Emamectin benzoate 5 % SG 1 Kg x 10,11,10,10,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-324,K-318,BK-858,250gm x 80,EMA5 - Emamectin benzoate 5 % SG 250gm x 80,22,20,80,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-5005,K-5005,BK-858,50gm x 1,EMA5 - Emamectin benzoate 5 % SG 50gm x 1,0.055,0.05,1,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-5428,K-5428,BK-858,500gm x 1,EMA5 - Emamectin benzoate 5 % SG 500gm x 1,0.55,0.5,1,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-6603,K-5428,BK-858,500gm x 2,EMA5 - Emamectin benzoate 5 % SG 500gm x 2,1.1,1,2,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-5104,K-5104,BK-858,10 gm x 1,EMA5 - Emamectin benzoate 5 % SG 10 gm x 1,0.011,0.01,1,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-5714,K-5714,BK-858,1kg x 1,EMA5 - Emamectin benzoate 5 % SG 1kg x 1,1.1,1,1,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-6602,K-5714,BK-858,1kg x 2,EMA5 - Emamectin benzoate 5 % SG 1kg x 2,2.2,2,2,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-5715,K-5714,BK-858,1kg x 3,EMA5 - Emamectin benzoate 5 % SG 1kg x 3,3.3,3,3,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-5716,K-5714,BK-858,1kg x 5,EMA5 - Emamectin benzoate 5 % SG 1kg x 5,5.5,5,5,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-7439,K-7439,BK-858,5kg x 1,EMA5 - Emamectin benzoate 5 % SG 5kg x 1,5.5,5,1,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-5717,K-5428,BK-858,500gm x 10,EMA5 - Emamectin benzoate 5 % SG 500gm x 10,5.5,5,10,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-6998,K-6998,BK-858,10 kg x 1,EMA5 - Emamectin benzoate 5 % SG 10 kg x 1,11,10,1,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-6317,K-6317,BK-858,25 kg x 1,EMA5 - Emamectin benzoate 5 % SG 25 kg x 1,27.5,25,1,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-7083,K-7083,BK-858,50 kg x 1,EMA5 - Emamectin benzoate 5 % SG 50 kg x 1,55,50,1,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-6361,K-6361,BK-858,5 gm x 1,EMA5 - Emamectin benzoate 5 % SG 5 gm x 1,0.0055,0.005,1,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-7446,K-7446,BK-858,2.5 kg x 1,EMA5 - Emamectin benzoate 5 % SG 2.5 kg x 1,2.75,2.5,1,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-333,K-333,BK-81,100gm x 1,THIAMETHOXAM 75%w/WSG 100gm x 1,0.11,0.1,1,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-987,K-987,BK-887,100ml x 1,IMD 178 - Imidacloprid 17.8 % SL 100ml x 1,0.11,0.1,1,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-336,K-336,BK-887,250ml x 1,IMD 178 - Imidacloprid 17.8 % SL 250ml x 1,0.275,0.25,1,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-1100,K-336,BK-887,250ml x 2,IMD 178 - Imidacloprid 17.8 % SL 250ml x 2,0.55,0.5,2,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-337,K-336,BK-887,250ml x 3,IMD 178 - Imidacloprid 17.8 % SL 250ml x 3,0.825,0.75,3,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-6438,K-336,BK-887,250 ml x 20,IMD 178 - Imidacloprid 17.8 % SL 250 ml x 20,5.5,5,20,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-338,K-338,BK-887,1 Ltr x 1,IMD 178 - Imidacloprid 17.8 % SL 1 Ltr x 1,1.1,1,1,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-6439,K-336,BK-887,250 ml x 4,IMD 178 - Imidacloprid 17.8 % SL 250 ml x 4,1.1,1,4,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-10515,K-338,BK-887,1 Ltr x 2,IMD 178 - Imidacloprid 17.8 % SL 1 Ltr x 2,2.2,2,2,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-6440,K-336,BK-887,250 ml x 12,IMD 178 - Imidacloprid 17.8 % SL 250 ml x 12,3.3,3,12,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-339,K-336,BK-887,250ml x 7,IMD 178 - Imidacloprid 17.8 % SL 250ml x 7,1.925,1.75,7,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-340,K-338,BK-887,1 Ltr x 3,IMD 178 - Imidacloprid 17.8 % SL 1 Ltr x 3,3.3,3,3,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-341,K-338,BK-887,1 Ltr x 5,IMD 178 - Imidacloprid 17.8 % SL 1 Ltr x 5,5.5,5,5,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-342,K-338,BK-887,1 Ltr x 10,IMD 178 - Imidacloprid 17.8 % SL 1 Ltr x 10,11,10,10,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-343,K-338,BK-887,1 Ltr x 50,IMD 178 - Imidacloprid 17.8 % SL 1 Ltr x 50,55,50,50,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-6035,K-6035,BK-887,5 ltr x 1,IMD 178 - Imidacloprid 17.8 % SL 5 ltr x 1,5.5,5,1,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-5643,K-5643,BK-500,100ml x 1,FANTASY Fipronil 5 % SC Insecticide 100ml x 1,0.11,0.1,1,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-344,K-344,BK-500,250ml x 1,FANTASY Fipronil 5 % SC Insecticide 250ml x 1,0.275,0.25,1,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-7449,K-344,BK-500,250ml x 5,FANTASY Fipronil 5 % SC Insecticide 250ml x 5,1.375,1.25,5,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-7450,K-344,BK-500,250ml x 10,FANTASY Fipronil 5 % SC Insecticide 250ml x 10,2.75,2.5,10,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-7380,K-7380,BK-500,500ml x 1,FANTASY Fipronil 5 % SC Insecticide 500ml x 1,0.55,0.5,1,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-345,K-344,BK-500,250ml x 3,FANTASY Fipronil 5 % SC Insecticide 250ml x 3,0.825,0.75,3,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-346,K-344,BK-500,250ml x 4,FANTASY Fipronil 5 % SC Insecticide 250ml x 4,1.1,1,4,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-347,K-344,BK-500,250ml x 12,FANTASY Fipronil 5 % SC Insecticide 250ml x 12,3.3,3,12,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-348,K-344,BK-500,250ml x 20,FANTASY Fipronil 5 % SC Insecticide 250ml x 20,5.5,5,20,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-349,K-344,BK-500,250ml x 40,FANTASY Fipronil 5 % SC Insecticide 250ml x 40,11,10,40,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-6053,K-6053,BK-500,1ltr x 1,FANTASY Fipronil 5 % SC Insecticide 1ltr x 1,1.1,1,1,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-7451,K-6053,BK-500,1 ltr x 3,FANTASY Fipronil 5 % SC Insecticide 1 ltr x 3,3.3,3,3,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-7452,K-6053,BK-500,1 ltr x 5,FANTASY Fipronil 5 % SC Insecticide 1 ltr x 5,5.5,5,5,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-7453,K-6053,BK-500,1 ltr x 10,FANTASY Fipronil 5 % SC Insecticide 1 ltr x 10,11,10,10,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-6013,K-6013,BK-503,1 Ltr x 1,Fipronil 8.5 % SC 1 Ltr x 1,1.1,1,1,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-6379,K-6379,BK-626,5 gm x 1,nashak (Fipronil 40% + Imidacloprid 40%) 5 gm x 1,0.0055,0.005,1,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-353,K-353,BK-626,40 gm x 1,nashak (Fipronil 40% + Imidacloprid 40%) 40 gm x 1,0.044,0.04,1,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-5283,K-353,BK-626,40 gm x 2,nashak (Fipronil 40% + Imidacloprid 40%) 40 gm x 2,0.088,0.08,2,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-7332,K-353,BK-626,40gm x 5,Nashak (Fipronil 40% + Imidacloprid 40%)  40gm x 5,0.22,0.2,5,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-7333,K-353,BK-626,40gm x 10,Nashak (Fipronil 40% + Imidacloprid 40%)  40gm x 10,0.44,0.4,10,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-7654,K-353,BK-626,40gm x 25,Nashak (Fipronil 40% + Imidacloprid 40%) 40gm x 25,1.1,1,25,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-354,K-354,BK-626,100gm x 1,nashak (Fipronil 40% + Imidacloprid 40%) 100gm x 1,0.11,0.1,1,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-5910,K-5910,BK-626,120gm x 1,nashak (Fipronil 40% + Imidacloprid 40%) 120gm x 1,0.132,0.12,1,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-355,K-354,BK-626,100gm x 2,nashak (Fipronil 40% + Imidacloprid 40%) 100gm x 2,0.22,0.2,2,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-1095,K-354,BK-626,100gm x 3,nashak (Fipronil 40% + Imidacloprid 40%) 100gm x 3,0.33,0.3,3,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-356,K-354,BK-626,100 gm x 4,nashak (Fipronil 40% + Imidacloprid 40%) 100 gm x 4,0.44,0.4,4,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-357,K-354,BK-626,100gm x 8,nashak (Fipronil 40% + Imidacloprid 40%) 100gm x 8,0.88,0.8,8,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-358,K-354,BK-626,100gm x 10,nashak (Fipronil 40% + Imidacloprid 40%) 100gm x 10,1.1,1,10,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-359,K-354,BK-626,100gm x 30,nashak (Fipronil 40% + Imidacloprid 40%) 100gm x 30,3.3,3,30,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-360,K-354,BK-626,100gm x 50,nashak (Fipronil 40% + Imidacloprid 40%) 100gm x 50,5.5,5,50,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-10530,K-10530,BK-626,1 Kg x 1,nashak (Fipronil 40% + Imidacloprid 40%) 1 Kg x 1,1.1,1,1,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-1213,K-353,BK-626,40gm x 40,nashak (Fipronil 40% + Imidacloprid 40%) 40gm x 40,1.76,1.6,40,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-6075,K-6075,BK-626,10 kg x 1,nashak (Fipronil 40% + Imidacloprid 40%) 10 kg x 1,11,10,1,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-6008,K-6008,BK-57,75gm x 1,Ashwamedh Diafenthiuron 50% WP 75gm x 1,0.0825,0.075,1,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-5793,K-5793,BK-57,100gm x 1,Ashwamedh Diafenthiuron 50% WP 100gm x 1,0.11,0.1,1,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-5177,K-5177,BK-57,25gm x 1,Ashwamedh Diafenthiuron 50% WP 25gm x 1,0.0275,0.025,1,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-361,K-361,BK-57,250gm x 1,Ashwamedh Diafenthiuron 50% WP 250gm x 1,0.275,0.25,1,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-5282,K-361,BK-57,250gm x 2,Ashwamedh Diafenthiuron 50% WP 250gm x 2,0.55,0.5,2,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-362,K-361,BK-57,250gm x 3,Ashwamedh Diafenthiuron 50% WP 250gm x 3,0.825,0.75,3,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-363,K-361,BK-57,250gm x 4,Ashwamedh Diafenthiuron 50% WP 250gm x 4,1.1,1,4,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-364,K-361,BK-57,250gm x 6,Ashwamedh Diafenthiuron 50% WP 250gm x 6,1.65,1.5,6,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-1096,K-361,BK-57,250gm x 7,Ashwamedh Diafenthiuron 50% WP 250gm x 7,1.925,1.75,7,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-365,K-361,BK-57,250gm x 12,Ashwamedh Diafenthiuron 50% WP 250gm x 12,3.3,3,12,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-366,K-361,BK-57,250gm x 20,Ashwamedh Diafenthiuron 50% WP 250gm x 20,5.5,5,20,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-6281,K-6281,BK-57,25 kg x 1,Ashwamedh Diafenthiuron 50% WP 25 kg x 1,27.5,25,1,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-6362,K-6362,BK-76,5 gm x 1,Thioxam -Thiamethoxam 25 % wg 5 gm x 1,0.0055,0.005,1,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-7374,K-7374,BK-76,10 gm x 1,Thioxam -Thiamethoxam 25 % wg 10 gm x 1,0.011,0.01,1,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-6474,K-6474,BK-76,50 gm x 1,Thioxam -Thiamethoxam 25 % wg 50 gm x 1,0.055,0.05,1,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-5826,K-5826,BK-76,100GM X 1,Thioxam -Thiamethoxam 25 % wg 100GM X 1,0.11,0.1,1,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-367,K-367,BK-76,250gm x 1,Thioxam -Thiamethoxam 25 % wg 250gm x 1,0.275,0.25,1,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-368,K-367,BK-76,250gm x 3,Thioxam -Thiamethoxam 25 % wg 250gm x 3,0.825,0.75,3,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-6685,K-6685,BK-76,500gm x 1,Thioxam -Thiamethoxam 25 % wg 500gm x 1,0.55,0.5,1,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-369,K-369,BK-76,1 Kg x 1,Thioxam -Thiamethoxam 25 % wg 1 Kg x 1,1.1,1,1,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-370,K-369,BK-76,1 Kg x 3,Thioxam -Thiamethoxam 25 % wg 1 Kg x 3,3.3,3,3,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-371,K-369,BK-76,1  Kg x 5,Thioxam -Thiamethoxam 25 % wg 1  Kg x 5,5.5,5,5,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-372,K-369,BK-76,1 Kg x 10,Thioxam -Thiamethoxam 25 % wg 1 Kg x 10,11,10,10,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-373,K-369,BK-76,1 Kg x 20,Thioxam -Thiamethoxam 25 % wg 1 Kg x 20,22,20,20,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-7008,K-7008,BK-76,25 Kg x 1,Thioxam -Thiamethoxam 25 % wg 25 Kg x 1,27.5,25,1,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-374,K-374,BK-76,35kg x 1,Thioxam -Thiamethoxam 25 % wg 35kg x 1,38.5,35,1,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-6338,K-6338,BK-76,40 kg x 1,Thioxam -Thiamethoxam 25 % wg 40 kg x 1,44,40,1,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-5903,K-367,BK-76,250GM x 5,Thioxam -Thiamethoxam 25 % wg 250GM x 5,1.375,1.25,5,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-213,K-367,BK-76,250 gm x 7,Thioxam -Thiamethoxam 25 % wg 250 gm x 7,1.925,1.75,7,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-7348,K-7348,BK-58,100 gm x 1,BPH Super (Pymetrozine 50 % wg) 100 gm x 1,0.11,0.1,1,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-5753,K-5753,BK-58,150 gm x 1,BPH Super (Pymetrozine 50 % wg) 150 gm x 1,0.165,0.15,1,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-5776,K-5753,BK-58,150gm x 2,BPH Super (Pymetrozine 50 % wg) 150gm x 2,0.33,0.3,2,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-5777,K-5753,BK-58,150gm x 4,BPH Super (Pymetrozine 50 % wg) 150gm x 4,0.66,0.6,4,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-5778,K-5753,BK-58,150gm x 10,BPH Super (Pymetrozine 50 % wg) 150gm x 10,1.65,1.5,10,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-5779,K-5753,BK-58,150gm x 20,BPH Super (Pymetrozine 50 % wg) 150gm x 20,3.3,3,20,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-5780,K-5753,BK-58,150gm x 40,BPH Super (Pymetrozine 50 % wg) 150gm x 40,6.6,6,40,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-376,K-376,BK-58,250gm x 1,BPH Super (Pymetrozine 50 % wg) 250gm x 1,0.275,0.25,1,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-377,K-376,BK-58,250gm x 2,BPH Super (Pymetrozine 50 % wg) 250gm x 2,0.55,0.5,2,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-378,K-376,BK-58,250gm x 4,BPH Super (Pymetrozine 50 % wg) 250gm x 4,1.1,1,4,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-379,K-376,BK-58,250gm x 12,BPH Super (Pymetrozine 50 % wg) 250gm x 12,3.3,3,12,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-380,K-376,BK-58,250gm x 20,BPH Super (Pymetrozine 50 % wg) 250gm x 20,5.5,5,20,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-5100,K-376,BK-58,250gm x 40,BPH Super (Pymetrozine 50 % wg) 250gm x 40,11,10,40,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-5207,K-375,BK-58,500gm x 4,BPH Super (Pymetrozine 50 % wg) 500gm x 4,2.2,2,4,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-375,K-375,BK-58,500gm x 1,BPH Super (Pymetrozine 50 % wg) 500gm x 1,0.55,0.5,1,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-6631,K-6631,BK-58,1 Kg x 1,BPH Super (Pymetrozine 50 % wg) 1 Kg x 1,1.1,1,1,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-7054,K-7054,BK-864,50gm x 1,emathio (Emamectin benzoate 3 % thiamethoxam 12 % wg) 50gm x 1,0.055,0.05,1,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-381,K-381,BK-864,100gm x 1,emathio (Emamectin benzoate 3 % thiamethoxam 12 % wg) 100gm x 1,0.11,0.1,1,,,,,,,,,,,,,,,,,,
Pesticide,Chemical Insecticides,K-382,K-382,BK-864,250gm x 1,emathio (Emamectin benzoate 3 % thiamethoxam 12 % wg) 250gm x 1,0.275,0.25,1,,,,,,,,,,,,,,,,,,
