displayName,sku,parentSku,itemQty,grossWeight,is_parent,parentDisplayName,parentGrossWeight,correctGrossWeight,isCorrectGrossWeight
Katyayani Deltamethrin 2.5% WP 1 kg x 100,K-964,K-5203,100,110,false,Katyayani Deltamethrin 2.5% WP 1kg x 1,1.1,110,true
Katyayani Chakraveer (Chlorantraniliprole 18.5 % SC ) 1 Ltr x 3,K-1364,K-1363,3,3.3,false,Katyayani Chakraveer (Chlorantraniliprole 18.5 % SC ) 1 Ltr x 1,1.1,3.3,true
Katyayani KEECHAK (tolfenpyrad 15 % ec) 250ml x 3,K-5546,K-5545,3,0.825,false,Katyayani KEECHAK (tolfenpyrad 15 % ec) 250ml x 1,0.275,0.825,true
Katyayani Diamond Back Moth Lure (PLUTELLA XYLOSTELLA) 1 Pc x 50,K-896,K-893,50,0.165,false,,,,Parent Not Found
Katyayani FOXY ( Fipronil 4% + Thiomethoxam 4% SC) 1Ltr x 10,K-5591,K-5588,10,11,false,Katyayani FOXY ( Fipronil 4% + Thiomethoxam 4% SC) 1Ltr x 1,1.1,11,true
Katyayani Dr Neem 300 | Neem Oil Insecticide 300 ppm 1Ltr x 3,K-6100,K-6099,3,3.3,false,Katyayani Dr Neem 300 | Neem Oil Insecticide 300 ppm 1Ltr x 1,1.1,3.3,true
Katyayani yellow traps (30 x 12) 1 Pack x 100,K-5746,K-6360,100,2.2,false,Katyayani yellow traps (30 x 12) 1 pack x 1,0.022,2.2,true
Katyayani Sarvashakti 250ml x 12,K-5711,K-5708,12,3.3,false,Katyayani Sarvashakti 250ml x 1,0.275,3.3,true
Katyayani DEL 11 (Deltamethrin 11% W/W EC) 1 ltr x 5,K-6528,K-6526,5,5.5,false,Katyayani DEL 11 (Deltamethrin 11% W/W EC) 1 ltr x 1,1.1,5.5,true
Katyayani wild animal repllent 1kg x 3,K-5655,K-5654,3,3.3,false,Katyayani wild animal repllent 1kg x 1,1.1,3.3,true
Katyayani TRIPLE ATTACK WP - VBM 1KG x 10,K-5629,K-5626,10,11,false,Katyayani TRIPLE ATTACK WP - VBM 1KG x 1,1.1,11,true
Katyayani Dr. Neem | Dr. Neem 5000 PPM Insecticide 1 ltr x 3,K-6139,K-6138,3,3.3,false,Katyayani Dr. Neem | Dr. Neem 5000 PPM Insecticide 1 ltr x 1,1.1,3.3,true
Katyayani Chloda (Chlorantraniliprole 9.3% + Lambda cyhalothrin 4.6% ZC) 1ltr x 3,K-6252,K-6251,3,3.3,false,Katyayani Chloda (Chlorantraniliprole 9.3% + Lambda cyhalothrin 4.6% ZC) 1ltr x 1,1.1,3.3,true
Katyayani Yellow Stem Borer Lure (SCIRPOPHAGA INCERTULAS) 1 Pc x 10,K-924,BK-101,10,0.033,false,,,,Parent Not Found
Katyayani Vermicompost 950 gm x 2,K-02,K-6358,2,2.09,true,Katyayani Vermicompost 950 gm x 1,1.045,2.09,true
Katyayani Dr. Neem 1500 | Neem Oil Insecticide 1500 ppm 1Ltr x 10,K-6123,K-6105,10,11,false,Katyayani Dr. Neem 1500 | Neem Oil Insecticide 1500 ppm 1Ltr x 1,1.1,11,true
Katyayani Dr Neem 300 | Neem Oil Insecticide 300 ppm 1Ltr x 5,K-6101,K-6099,5,5.5,false,Katyayani Dr Neem 300 | Neem Oil Insecticide 300 ppm 1Ltr x 1,1.1,5.5,true
Katyayani Pyron (Pyriproxyfen 5% + Diafenthiuron 25% se) 250ml x 3,K-5417,K-5416,3,0.825,false,Katyayani Pyron (Pyriproxyfen 5% + Diafenthiuron 25% se) 250ml x 1,0.275,0.825,true
Katyayani Joker - Fipronil 80% WDG 2 GM X 10,K-6280,K-6260,10,0.022,false,Katyayani Joker - Fipronil 80% WDG 2 gm x 1,0.0022,0.022,true
Katyayani Fantasy 292 - Fipronil 2.92% EC 250ml x 12,K-1356,K-1352,12,3.3,false,Katyayani Fantasy 292 - Fipronil 2.92% EC 250ml x 1,0.275,3.3,true
Katyayani npk 20 20 20 460gm x 50,K-13,K-09,50,25.3,false,Katyayani npk 20 20 20 460gm x 1,0.506,25.3,true
Katyayani TRIPLE ATTACK WP - VBM 1KG x 5,K-5628,K-5626,5,5.5,false,Katyayani TRIPLE ATTACK WP - VBM 1KG x 1,1.1,5.5,true
Katyayani Chloda (Chlorantraniliprole 9.3% + Lambda cyhalothrin 4.6% ZC) 100ml x 5,K-6250,K-6234,5,0.55,false,Katyayani Chloda (Chlorantraniliprole 9.3% + Lambda cyhalothrin 4.6% ZC) 100 ml x 1,0.11,0.55,true
Katyayani OUTBURST - Broflanilide 300 G/L SC 17ml x 5,K-6042,K-6041,5,0.0935,false,,,,Parent Not Found
Katyayani Dr. Neem 1500 | Neem Oil Insecticide 1500 ppm 1Ltr x 3,K-6106,K-6105,3,3.3,false,Katyayani Dr. Neem 1500 | Neem Oil Insecticide 1500 ppm 1Ltr x 1,1.1,3.3,true
Katyayani Quinex (Quinalphos 25 % EC) 1ltr x 50,K-6254,K-5879,50,55,false,Katyayani Quinex (Quinalphos 25 % EC) 1Ltr x 1,1.1,55,true
Katyayani TRIPLE ATTACK WP - VBM 1KG x 3,K-5627,K-5626,3,3.3,false,Katyayani TRIPLE ATTACK WP - VBM 1KG x 1,1.1,3.3,true
Katyayani OZIL (Spiromesifen 22.9% SC) 50ml x 20,K-5612,K-5608,20,1.1,false,Katyayani OZIL (Spiromesifen 22.9% SC) 50ml x 1,0.055,1.1,true
Katyayani npk 20 20 20 960gm x 2,K-15,K-14,2,1.98,false,Katyayani npk 20 20 20 960gm x 1,1.056,2.112,false
Katyayani Pyron (Pyriproxyfen 5% + Diafenthiuron 25% se) 250ml x 12,K-5419,K-5416,12,3.3,false,Katyayani Pyron (Pyriproxyfen 5% + Diafenthiuron 25% se) 250ml x 1,0.275,3.3,true
Katyayani ACE INDOX (Indoxacarb 14.5% + Acetamiprid 7.7% SC) 100 ml x 50,K-6525,K-6522,50,5.5,false,Katyayani ACE INDOX (Indoxacarb 14.5% + Acetamiprid 7.7% SC) 100 ml x 1,0.11,5.5,true
Katyayani IMIDAZOLE (Imidacloprid 18.5% + Hexaconazole 1.5% FS) 1 ltr x 20,K-6510,K-6506,20,22,false,Katyayani IMIDAZOLE (Imidacloprid 18.5% + Hexaconazole 1.5% FS) 1 ltr x 1,1.1,22,true
Katyayani npk 20 20 20 460gm x 10,K-12,K-09,10,5.06,false,Katyayani npk 20 20 20 460gm x 1,0.506,5.06,true
Katyayani ASHWAMEDH PLUS (Diafenthiuron 40.1% + Acetamiprid 3.9% WP) 250gm x 12,K-5620,K-5616,12,3.3,false,Katyayani ASHWAMEDH PLUS (Diafenthiuron 40.1% + Acetamiprid 3.9% WP) 250gm x 1,0.275,3.3,true
Katyayani Fenva 4 | Fenvalerate 0.4% DP Pesticide 25Kg  x 40,K-6118,K-6135,40,1100,false,Katyayani Fenva 4 | Fenvalerate 0.4% DP Pesticide 25kg x 1,27.5,1100,true
Katyayani npk 20 20 20 900gm x 45,K-18,K-09,45,49.5,false,Katyayani npk 20 20 20 460gm x 1,0.506,22.77,false
Katyayani Mix micronutrient 10gm x 50,K-5214,K-5002,50,0.55,false,Katyayani Mix micronutrient 10 gm x 1,0.011,0.55,true
Katyayani Propox 80 (propoxur 80% WP) 25 KG x 4,K-6243,K-6237,4,110,false,Katyayani Propox 80 (propoxur 80% WP) 25 kg x 1,27.5,110,true
Katyayani Dr. Neem 10000 | Neem Oil Insecticde 10000 ppm 250 ml x 2,K-6691,K-6420,2,0.55,false,Katyayani Dr. Neem 10000 | Neem Oil Insecticde 10000 ppm 250 ml x 1,0.275,0.55,true
Katyayani DEL 11 (Deltamethrin 11% W/W EC) 1 ltr x 20,K-6530,K-6526,20,22,false,Katyayani DEL 11 (Deltamethrin 11% W/W EC) 1 ltr x 1,1.1,22,true
Katyayani Pyron (Pyriproxyfen 5% + Diafenthiuron 25% se) 250ml x 40,K-5421,K-5416,40,11,false,Katyayani Pyron (Pyriproxyfen 5% + Diafenthiuron 25% se) 250ml x 1,0.275,11,true
Katyayani Dr. Neem 10000 | Neem Oil Insecticde 10000 ppm 250 ml x 4,K-6692,K-6420,4,1.1,false,Katyayani Dr. Neem 10000 | Neem Oil Insecticde 10000 ppm 250 ml x 1,0.275,1.1,true
Katyayani FANTASY GOLD (fipronil 18.87% sc) 1ltr x 20,K-6257,K-6236,20,22,false,Katyayani FANTASY GOLD (fipronil 18.87% sc) 1 ltr x 1,1.1,22,true
Katyayani Ethiocyper 50  (Ethion 40% + Cypermethrin 5%) 1 ltr x 3,K-6536,K-6535,3,3.3,false,Katyayani Ethiocyper 50  (Ethion 40% + Cypermethrin 5%) 1 ltr x 1,1.1,3.3,true
Katyayani Pyron (Pyriproxyfen 5% + Diafenthiuron 25% se) 250ml x 20,K-5420,K-5416,20,5.5,false,Katyayani Pyron (Pyriproxyfen 5% + Diafenthiuron 25% se) 250ml x 1,0.275,5.5,true
Katyayani Humic+FULVIC 800gm x 2,K-6054,K-24,2,1.76,false,Katyayani Humic+FULVIC 800gm x 1,0.88,1.76,true
Katyayani MITE FREE (fenpyroximate 5% SC) 1Ltr x 3,K-5623,K-5622,3,3.3,false,Katyayani MITE FREE (fenpyroximate 5% SC) 1Ltr x 1,1.1,3.3,true
Katyayani Pyron (Pyriproxyfen 5% + Diafenthiuron 25% se) 250ml x 4,K-5418,K-5416,4,1.1,false,Katyayani Pyron (Pyriproxyfen 5% + Diafenthiuron 25% se) 250ml x 1,0.275,1.1,true
Katyayani Vermicompost 950 gm x 10,K-04,K-6358,10,10.45,true,Katyayani Vermicompost 950 gm x 1,1.045,10.45,true
Katyayani npk 20 20 20 960gm x 10,K-17,K-14,10,9.9,false,Katyayani npk 20 20 20 960gm x 1,1.056,10.56,false
Katyayani yellow traps (30 x 12) 1 Pack x 25,K-5744,K-6360,25,0.55,false,Katyayani yellow traps (30 x 12) 1 pack x 1,0.022,0.55,true
Katyayani Chloro Dust ( Chloropyrifos 1.5% insecticide Powder) 25Kg  x 40,K-6120,K-6126,40,1100,false,Katyayani Chloro Dust ( Chloropyrifos 1.5% insecticide Powder) 25kg x 1,27.5,1100,true
Katyayani Blue Traps ( 30 x 12) 1 pack x 100,K-5750,K-5747,100,2.2,false,Katyayani Blue Traps ( 30 x 12) 1 pack x 1,0.022,2.2,true
Katyayani Vermicompost 950 gm x 5,K-03,K-6358,5,5.225,true,Katyayani Vermicompost 950 gm x 1,1.045,5.225,true
Katyayani Sarvashakti 250ml x 2,K-5709,K-5708,2,0.55,false,Katyayani Sarvashakti 250ml x 1,0.275,0.55,true
Katyayani Blue Traps ( 30 x 12) 1 Pack x 50,K-5749,K-5747,50,1.1,false,Katyayani Blue Traps ( 30 x 12) 1 pack x 1,0.022,1.1,true
Katyayani VASISHTA (Thiamethoxam 1% + Chlorantraniliprole 0.5%) 2.5kg x 4,K-5594,K-5592,4,11,false,Katyayani VASISHTA (Thiamethoxam 1% + Chlorantraniliprole 0.5%) 2.5kg x 1,2.75,11,true
Katyayani Humic+FULVIC 800gm x 25,K-5082,K-24,25,22,false,Katyayani Humic+FULVIC 800gm x 1,0.88,22,true
Katyayani NPK 13 00 45 25kg x 1,K-944,K-939,1,27.5,false,Katyayani NPK 13 00 45 470gm x 1,0.517,0.517,false
Katyayani Prom 950gm x 10,K-1110,K-1107,10,10.45,false,Katyayani Prom 950gm x 1,1.045,10.45,true
Katyayani Potash Mobilizing Bacteria 1 Ltr x 3,K-90,K-89,3,3.3,false,Katyayani Potash Mobilizing Bacteria 1 Ltr x 1,1.1,3.3,true
Katyayani Calcium Nitrate - Hydroponic 880gm x 1 ,K-865,K-5809,1,0.968,true,Katyayani Calcium Nitrate 25 KG carba x 1,27.5,27.5,false
Katyayani Gibberellic Acid 0.001% PGR 1 Ltr x 10,K-57,K-54,10,11,false,Katyayani Gibberellic Acid 0.001% PGR 1 Ltr x 1,1.1,11,true
Katyayani FE EDTA Iron 450 gm x 4,K-977,K-975,4,1.98,false,Katyayani FE EDTA Iron 450 gm x 1,0.495,1.98,true
Katyayani Zinc Solubiilizing Bacteria 1 Ltr x 3,K-94,K-93,3,3.3,false,Katyayani Zinc Solubiilizing Bacteria 1 Ltr x 1,1.1,3.3,true
Katyayani MIKOCHIN (CHLORMEQUAT CHLORIDE 50% SL) 1 Ltr x 3,K-114,K-113,3,3.3,false,Katyayani MIKOCHIN (CHLORMEQUAT CHLORIDE 50% SL) 1 Ltr x 1,1.1,3.3,true
Katyayani Azospirillum spp 1 Ltr x 3,K-78,K-77,3,3.3,false,Katyayani Azospirillum spp 1 Ltr x 1,1.1,3.3,true
Katyayani VAM (Vesicular Arbuscular Mycorrhiza) 1 Ltr x 5,K-111,K-109,5,5.5,false,Katyayani VAM (Vesicular Arbuscular Mycorrhiza) 1 Ltr x 1,1.1,5.5,true
Katyayani Magnesium Sulfate / Epsom salt 530gm x 2,K-5300,K-5080,2,1.166,false,Katyayani epsom salt 530gm x 1,0.583,1.166,true
Katyayani NPK 13 00 45 470gm x 20,K-943,K-939,20,10.34,false,Katyayani NPK 13 00 45 470gm x 1,0.517,10.34,true
Katyayani Boron 20% 400gm x 20,K-156,K-152,20,8.8,false,Katyayani Boron 20% 400gm x 1,0.44,8.8,true
Katyayani FIX IT - Alpha Naphthyl Acetic Acid 4.5 % SL 1000ml x 3,K-134,K-132,3,3.3,false,Katyayani FIX IT - Alpha Naphthyl Acetic Acid 4.5 % SL 1000ml x 1,1.1,3.3,true
Katyayani Ferrous Sulphate 970gm x 1,K-5014,K-5060,1,1.067,false,Katyayani Ferrous Sulphate 950gm x 1,1.045,1.045,false
Katyayani Manganese EDTA 12% 150gm x 3,K-873,K-5307,3,0.495,false,,,,Parent Not Found
Katyayani Potassium Nitrate 310gm x 2,K-1173,K-867,2,0.682,false,Katyayani Potassium Nitrate 310gm x 1,0.341,0.682,true
Katyayani Boron 20% EDTA 30 GM x 2,K-5309,K-5301,2,0.066,false,Katyayani Boron 20% EDTA 30 GM X 1,0.033,0.066,true
Katyayani Bloom Booster - Homobrassinolide 0.04 % 1000ml x 5,K-68,K-67,5,5.5,false,Katyayani Bloom Booster - Homobrassinolide 0.04 % 1000ml x 1,1.1,5.5,true
Katyayani Rootfast 100 gm x 10,K-1301,K-1298,10,1.1,false,Katyayani Rootfast 100gm x 1,0.11,1.1,true
Katyayani Catalyser - Silicon Super Spreader 250 ml x 2,K-6565,K-31,2,0.55,false,Katyayani Catalyser - Silicon Super Spreader 250ml x 1,0.275,0.55,true
Katyayani Catalyser - Silicon Super Spreader 900ml x 2,K-33,K-32,2,1.98,false,Katyayani Catalyser - Silicon Super Spreader 900ml x 1,0.99,1.98,true
Katyayani NPK 13 00 45 950gm x 1,K-1149,K-939,1,1.045,false,Katyayani NPK 13 00 45 470gm x 1,0.517,0.517,false
Katyayani Sulphur & Iron Bacteria 1 Ltr x 5,K-99,K-97,5,5.5,false,Katyayani Sulphur & Iron Bacteria 1 Ltr x 1,1.1,5.5,true
Katyayani Catalyser - Silicon Super Spreader 100 ml x 3,K-1144,K-30,3,0.33,false,Katyayani Catalyser - Silicon Super Spreader 100ml x 1,0.11,0.33,true
Katyayani Bhannat Biostimulant 250ml x 2,K-6407,K-141,2,0.55,false,Katyayani Bhannat Biostimulant 250ml x 1,0.275,0.55,true
Katyayani Organic Potash 950gm x 2,K-1116,K-1115,2,2.09,false,Katyayani Organic Potash 950gm x 1,1.045,2.09,true
Katyayani Acetobacter spp 1 Ltr x 10,K-84,K-81,10,11,false,Katyayani Acetobacter spp 1 Ltr x 1,1.1,11,true
Katyayani Calcium EDTA 50gm x 200,K-5193,K-5247,200,11,false,Katyayani Calcium EDTA 50gm x 1,0.055,11,true
Katyayani Boron 20% 400gm x 2,K-153,K-152,2,0.88,false,Katyayani Boron 20% 400gm x 1,0.44,0.88,true
Katyayani Azotobacter spp 1 Ltr x 10,K-76,K-73,10,11,false,Katyayani Azotobacter spp 1 Ltr x 1,1.1,11,true
Katyayani Bhannat Biostimulant 1 Ltr  x 10,K-145,K-142,10,11,false,Katyayani Bhannat Biostimulant 1 Ltr x 1,1.1,11,true
Katyayani Bhannat Biostimulant 1 Ltr x 5,K-144,K-142,5,5.5,false,Katyayani Bhannat Biostimulant 1 Ltr x 1,1.1,5.5,true
Katyayani Catalyser - Silicon Super Spreader 900ml x 10,K-35,K-32,10,9.9,false,Katyayani Catalyser - Silicon Super Spreader 900ml x 1,0.99,9.9,true
Katyayani zinc edta 12 % 235gm x 2,K-874,K-5302,2,0.517,false,Katyayani zinc edta 12 % 235gm x 1,0.2585,0.517,true
Katyayani Organic Potash 50 Kg x 20,K-129,K-5176,20,1100,false,Katyayani Organic Potash Farmer 50 KG x 1,55,1100,true
Katyayani NPK 00 52 34 1kg x 20,K-6291,K-6227,20,22,true,Katyayani NPK 00 52 34 1kg x 1,1.1,22,true
Katyayani Seaweed Extract Liquid 500ml x 2,K-10508,K-59,2,1.1,false,Katyayani Seaweed Extract Liquid 500ml x 1,0.55,1.1,true
Katyayani NPK 00 00 50 470gm x 20,K-949,K-945,20,10.34,false,Katyayani NPK 00 00 50 470gm x 1,0.517,10.34,true
Katyayani Seaweed Extract Powder 450gm x 2,K-1154,K-6678,2,0.99,false,,,,Parent Not Found
Katyayani Humic+FULVIC 800gm x 4,K-26,K-24,4,3.52,false,Katyayani Humic+FULVIC 800gm x 1,0.88,3.52,true
Katyayani Acetobacter spp 1 Ltr x 3,K-82,K-81,3,3.3,false,Katyayani Acetobacter spp 1 Ltr x 1,1.1,3.3,true
Katyayani Forchlorfenuron 0.1%-(CPPU) 1000ml x 10,K-5429,K-126,10,11,false,Katyayani Forchlorfenuron 0.1%-(CPPU) 1000ml x 1,1.1,11,true
Katyayani Mix micronutrient 100gm x 2,K-1171,K-06,2,0.22,false,Katyayani Mix micronutrient 100gm x 1,0.11,0.22,true
Katyayani Rootfast 100 gm x 80,K-1303,K-1298,80,8.8,false,Katyayani Rootfast 100gm x 1,0.11,8.8,true
Katyayani zinc edta 12 % 450gm x 20,K-162,K-158,20,9.9,false,Katyayani zinc edta 12 % 450gm x 1,0.495,9.9,true
Katyayani Catalyser - Silicon Super Spreader 900ml x 5,K-34,K-32,5,4.95,false,Katyayani Catalyser - Silicon Super Spreader 900ml x 1,0.99,4.95,true
Katyayani Gibberellic Acid 0.001% PGR 1 Ltr x 3,K-55,K-54,3,3.3,true,Katyayani Gibberellic Acid 0.001% PGR 1 Ltr x 1,1.1,3.3,true
Katyayani Mix micronutrient 1kg x 25,K-5213,K-6633,25,27.5,false,Katyayani Mix micronutrient 1kg x 1,1.1,27.5,true
Katyayani Seaweed Extract Liquid 250ml x 2,K-1126,K-58,2,0.55,false,Katyayani Seaweed Extract Liquid 250ml x 1,0.275,0.55,true
Katyayani Copper 12% Edta 450 gm x 2,K-6048,K-6047,2,0.99,false,Katyayani Copper 12% Edta 450 gm x 1,0.495,0.99,true
Katyayani Seaweed Extract Liquid 25 Ltr x 2,K-64,K-6062,2,55,false,Katyayani seaweed extract liquid 25 LTR X 1,27.5,55,true
Katyayani Azospirillum spp 1 Ltr x 5,K-79,K-77,5,5.5,false,Katyayani Azospirillum spp 1 Ltr x 1,1.1,5.5,true
Katyayani compost activator 1 Ltr x 5,K-103,K-101,5,5.5,false,Katyayani compost activator 1 Ltr x 1,1.1,5.5,true
Katyayani FIX IT - Alpha Naphthyl Acetic Acid 4.5 % SL 1000ml x 5,K-135,K-132,5,5.5,false,Katyayani FIX IT - Alpha Naphthyl Acetic Acid 4.5 % SL 1000ml x 1,1.1,5.5,true
Katyayani NPK 13 00 45 470gm x 4,K-941,K-939,4,2.068,false,Katyayani NPK 13 00 45 470gm x 1,0.517,2.068,true
Katyayani Nutritious - Triacontanol 0.1% EW 1 Ltr x 10,K-140,K-137,10,11,false,Katyayani Nutritious - Triacontanol 0.1% EW 1 Ltr x 1,1.1,11,true
Katyayani Forchlorfenuron 0.1%-(CPPU) 1000ml x 5,K-127,K-126,5,5.5,false,Katyayani Forchlorfenuron 0.1%-(CPPU) 1000ml x 1,1.1,5.5,true
Katyayani NPK 00 00 50 470gm x 10,K-948,K-945,10,5.17,false,Katyayani NPK 00 00 50 470gm x 1,0.517,5.17,true
Katyayani Seaweed Extract Liquid 1 Ltr x 20,K-63,K-5475,20,22,false,Katyayani Seaweed Extract Liquid 1Ltr x 1,1.1,22,true
Katyayani NPK 13 00 45 470gm x 2,K-940,K-939,2,1.034,false,Katyayani NPK 13 00 45 470gm x 1,0.517,1.034,true
Katyayani Copper EDTA + Molybdenum 7gm x 10,K-931,K-5281,10,0.077,false,,,,Parent Not Found
Katyayani Boron 20% EDTA 30gm x 3,K-930,K-5301,3,0.099,false,Katyayani Boron 20% EDTA 30 GM X 1,0.033,0.099,true
Katyayani Zinc Solubiilizing Bacteria 1 Ltr x 5,K-95,K-93,5,5.5,false,Katyayani Zinc Solubiilizing Bacteria 1 Ltr x 1,1.1,5.5,true
Katyayani Phosphate Solubilizing Bacteria 1 Ltr x 10,K-88,K-85,10,11,false,Katyayani Phosphate Solubilizing Bacteria 1 Ltr x 1,1.1,11,true
Katyayani Catalyser - Silicon Super Spreader 250 ML x 3,K-1165,K-31,3,0.825,false,Katyayani Catalyser - Silicon Super Spreader 250ml x 1,0.275,0.825,true
Katyayani Forchlorfenuron 0.1%-(CPPU) 250ml x 3,K-125,K-124,3,0.825,false,Katyayani Forchlorfenuron 0.1%-(CPPU) 250ml x 1,0.275,0.825,true
Katyayani zinc edta 12 % 450gm x 2,K-159,K-158,2,0.99,false,Katyayani zinc edta 12 % 450gm x 1,0.495,0.99,true
Katyayani Calcium EDTA 470gm x 2,K-1315,K-1314,2,1.034,false,Katyayani Calcium EDTA 470gm x 1,0.517,1.034,true
Katyayani Nutritious - Triacontanol 0.1% EW 1 Ltr x 3,K-138,K-137,3,3.3,false,Katyayani Nutritious - Triacontanol 0.1% EW 1 Ltr x 1,1.1,3.3,true
Katyayani NPK 13 00 45 35kg x 1,K-5042,K-939,1,38.5,false,Katyayani NPK 13 00 45 470gm x 1,0.517,0.517,false
Katyayani Azotobacter spp 1 Ltr x 5,K-75,K-73,5,5.5,false,Katyayani Azotobacter spp 1 Ltr x 1,1.1,5.5,true
Katyayani NPK 00 00 50 1kg x 10,K-6298,K-5224,10,11,false,Katyayani NPK 00 00 50 1kg x 1,1.1,11,true
Katyayani Zinc Solubiilizing Bacteria 1 Ltr x 10,K-96,K-93,10,11,false,Katyayani Zinc Solubiilizing Bacteria 1 Ltr x 1,1.1,11,true
Katyayani NPK 00 52 34 1 kg x 5,K-5874,K-6227,5,5.5,false,Katyayani NPK 00 52 34 1kg x 1,1.1,5.5,true
Katyayani Mono Potassium Phosphate 310 gm x 2,K-10510,K-871,2,0.682,false,Katyayani Mono Potassium Phosphate 310gm x 1,0.341,0.682,true
Katyayani Seaweed Extract Liquid 1000ml x 2,K-5336,K-5475,2,2.2,false,Katyayani Seaweed Extract Liquid 1Ltr x 1,1.1,2.2,true
Katyayani NPK 00 52 34 1kg x 3,K-6289,K-6227,3,3.3,true,Katyayani NPK 00 52 34 1kg x 1,1.1,3.3,true
Katyayani Boron 20% EDTA 400gm x 2,K-5331,K-7274,2,0.88,false,Boron 20% EDTA 400 gm x 1,0.44,0.88,true
Katyayani Rock Phosphate 950gm x 2,K-1155,K-166,2,2.09,false,Katyayani Rock Phosphate 950gm x 1,1.045,2.09,true
Katyayani Humic+FULVIC 800 gm x 6,K-10503,K-24,6,5.28,false,Katyayani Humic+FULVIC 800gm x 1,0.88,5.28,true
Katyayani Humic+FULVIC 800gm x 6,K-1061,K-24,6,5.28,false,Katyayani Humic+FULVIC 800gm x 1,0.88,5.28,true
Katyayani npk 19 19 19 470gm x 4,K-1132,K-39,4,2.068,false,Katyayani npk 19 19 19 470 gm x 1,0.517,2.068,true
Katyayani MIKOCHIN (CHLORMEQUAT CHLORIDE 50% SL) 1 Ltr x 5,K-115,K-113,5,5.5,false,Katyayani MIKOCHIN (CHLORMEQUAT CHLORIDE 50% SL) 1 Ltr x 1,1.1,5.5,true
Katyayani Calcium Nitrate 470gm x 20,K-5011,K-5007,20,10.34,false,Katyayani Calcium Nitrate 470gm x 1,0.517,10.34,true
Katyayani Prom 50 Kg x 20,K-128,K-5174,20,1100,false,Katyayani Prom Farmer 50 KG x 1 ,55,1100,true
Katyayani npk 19 19 19 1 Kg x 5,K-1057,K-1056,5,5.5,false,,,,Parent Not Found
Katyayani Calcium Nitrate - Hydroponic 880gm x 2,K-866,K-865,2,1.936,false,,,,Parent Not Found
Katyayani Calcium Nitrate 470gm x 2,K-5008,K-5007,2,1.034,false,Katyayani Calcium Nitrate 470gm x 1,0.517,1.034,true
Katyayani NPK 00 00 50 470gm x 2,K-946,K-945,2,1.034,false,Katyayani NPK 00 00 50 470gm x 1,0.517,1.034,true
Katyayani Humic+FULVIC 800gm x 50,K-1217,K-24,50,44,false,Katyayani Humic+FULVIC 800gm x 1,0.88,44,true
Katyayani Gibberellic Acid 0.001% PGR 250ml x 3,K-53,K-52,3,0.825,false,Katyayani Gibberellic Acid 0.001% PGR 250 ml x 1,0.275,0.825,true
Katyayani Npk 19 19 19 1 kg x 20,K-6288,K-40,20,22,true,Katyayani npk 19 19 19 1 Kg  x 1,1.1,22,true
Katyayani Azospirillum spp 1 Ltr x 10,K-80,K-77,10,11,false,Katyayani Azospirillum spp 1 Ltr x 1,1.1,11,true
Katyayani FIX IT - Alpha Naphthyl Acetic Acid 4.5 % SL 1000ml x 10,K-136,K-132,10,11,false,Katyayani FIX IT - Alpha Naphthyl Acetic Acid 4.5 % SL 1000ml x 1,1.1,11,true
Katyayani Gibberellic Acid 0.001% PGR 250 ml x 2,K-6605,K-52,2,0.55,false,Katyayani Gibberellic Acid 0.001% PGR 250 ml x 1,0.275,0.55,true
Katyayani npk 19 19 19 470 gm x 2,K-1131,K-39,2,1.034,false,Katyayani npk 19 19 19 470 gm x 1,0.517,1.034,true
Katyayani Epsom Salt 970gm x 2,K-1160,K-1161,2,2.134,false,Katyayani Epsom Salt 970gm x 1,1.067,2.134,true
Katyayani Bhannat Biostimulant 1 Ltr x 3,K-143,K-142,3,3.3,false,Katyayani Bhannat Biostimulant 1 Ltr x 1,1.1,3.3,true
Katyayani FIX IT - Alpha Naphthyl Acetic Acid 4.5 % SL 1000ml x 2,K-133,K-132,2,2.2,false,Katyayani FIX IT - Alpha Naphthyl Acetic Acid 4.5 % SL 1000ml x 1,1.1,2.2,true
Katyayani Potash Mobilizing Bacteria 1 Ltr x 5,K-91,K-89,5,5.5,false,Katyayani Potash Mobilizing Bacteria 1 Ltr x 1,1.1,5.5,true
Katyayani Calcium Nitrate 470gm x 4,K-5009,K-5007,4,1.98,false,Katyayani Calcium Nitrate 470gm x 1,0.517,2.068,false
Katyayani FIX IT - Alpha Naphthyl Acetic Acid 4.5 % SL 250ml x 3,K-131,K-130,3,0.825,false,Katyayani FIX IT - Alpha Naphthyl Acetic Acid 4.5 % SL 250 ML x 1,0.275,0.825,true
Katyayani Organic Potash 950gm x 5,K-1117,K-1115,5,5.225,false,Katyayani Organic Potash 950gm x 1,1.045,5.225,true
Katyayani Catalyser - Silicon Super Spreader 100ml x 4,K-1164,K-30,4,0.44,false,Katyayani Catalyser - Silicon Super Spreader 100ml x 1,0.11,0.44,true
Katyayani npk 19 19 19 1 Kg x 9,K-43,K-40,9,9.9,true,Katyayani npk 19 19 19 1 Kg  x 1,1.1,9.9,true
Katyayani Rhizobium spp 1 Ltr x 5,K-71,K-69,5,5.5,false,Katyayani Rhizobium spp 1 Ltr x 1,1.1,5.5,true
Katyayani Seaweed Extract Liquid 1 Ltr x 10,K-62,K-5475,10,11,false,Katyayani Seaweed Extract Liquid 1Ltr x 1,1.1,11,true
