"displayName","sku","parentSku","itemQty","grossWeight","is_parent","parentDisplayName","parentGrossWeight","correctGrossWeight","isCorrectGrossWeight"
"Katyayani Organic Potash Farmer 25Kg x 1","K-5064","K-5064",1,27.5,true,"Katyayani Organic Potash Farmer 25Kg x 1",27.5,27.5,true
"Katyayani Calcium EDTA 470gm x 1","K-1314","K-1314",1,0.517,true,"Katyayani Calcium EDTA 470gm x 1",0.517,0.517,true
"Katyayani Boron 20% EDTA 970gm x 1","K-5192","K-5192",1,1.067,true,"Katyayani Boron 20% EDTA 970gm x 1",1.067,1.067,true
"Katyayani Rootfast 50 gm x 1","K-6390","K-6390",1,0.055,true,"Katyayani Rootfast 50 gm x 1",0.055,0.055,true
"Katyayani zinc edta 12 % 450gm x 1","K-158","K-158",1,0.495,true,"Katyayani zinc edta 12 % 450gm x 1",0.495,0.495,true
"Katyayani NPK 00 52 34 1kg x 1","K-6227","K-6227",1,1.1,true,"Katyayani NPK 00 52 34 1kg x 1",1.1,1.1,true
"Katyayani Acetobacter spp 25ltr x 1","K-5991","K-5991",1,27.5,true,"Katyayani Acetobacter spp 25ltr x 1",27.5,27.5,true
"Katyayani Hydroponic Leafy A 400ml x 1","K-1326","K-1326",1,0.44,true,"Katyayani Hydroponic Leafy A 400ml x 1",0.44,0.44,true
"Katyayani Boron 20% EDTA 90gm x 1","K-5446","K-5446",1,0.099,true,"Katyayani Boron 20% EDTA 90gm x 1",0.099,0.099,true
"Katyayani Mix micronutrient 1kg x 1","K-6633","K-6633",1,1.1,true,"Katyayani Mix micronutrient 1kg x 1",1.1,1.1,true
"Katyayani Manganese EDTA 12% 1kg x 1","K-5046","K-5046",1,1.1,true,"Katyayani Manganese EDTA 12% 1kg x 1",1.1,1.1,true
"Katyayani Seaweed Extract Liquid 160ml x 1","K-1201","K-1201",1,0.176,true,"Katyayani Seaweed Extract Liquid 160ml x 1",0.176,0.176,true
"Katyayani Azospirillum spp 1 Ltr x 1","K-77","K-77",1,1.1,true,"Katyayani Azospirillum spp 1 Ltr x 1",1.1,1.1,true
"Katyayani Nutritious - Triacontanol 0.1% EW 1 Ltr x 1","K-137","K-137",1,1.1,true,"Katyayani Nutritious - Triacontanol 0.1% EW 1 Ltr x 1",1.1,1.1,true
"Katyayani Seaweed Extract Liquid 1Ltr x 1","K-5475","K-5475",1,1.1,true,"Katyayani Seaweed Extract Liquid 1Ltr x 1",1.1,1.1,true
"Katyayani Ph Down 1Ltr x 1","K-5912","K-5912",1,1.1,true,"Katyayani Ph Down 1Ltr x 1",1.1,1.1,true
"Katyayani Copper 12% Edta 250gm x 1","K-5267","K-5267",1,0.275,true,"Katyayani Copper 12% Edta 250gm x 1",0.275,0.275,true
"Katyayani Magnesium Sulfate / Epsom salt 30kg x 1","K-5212","K-5212",1,33,true,"Katyayani Magnesium Sulfate / Epsom salt 30kg x 1",33,33,true
"Katyayani Bloom Booster - Homobrassinolide 0.04 % 1000ml x 1","K-67","K-67",1,1.1,true,"Katyayani Bloom Booster - Homobrassinolide 0.04 % 1000ml x 1",1.1,1.1,true
"Katyayani Boron 20% 25kg x 1","K-157","K-157",1,27.5,true,"Katyayani Boron 20% 25kg x 1",27.5,27.5,true
"Katyayani Gardening Soil 50KG x 1","K-50","K-50",1,55,true,"Katyayani Gardening Soil 50KG x 1",55,55,true
"Katyayani zinc edta 12 % 25kg x 1","K-163","K-163",1,27.5,true,"Katyayani zinc edta 12 % 25kg x 1",27.5,27.5,true
"Katyayani Catalyser - Silicon Super Spreader 900ml x 1","K-32","K-32",1,0.99,true,"Katyayani Catalyser - Silicon Super Spreader 900ml x 1",0.99,0.99,true
"Katyayani Mix micronutrient 10 gm x 1","K-5002","K-5002",1,0.011,true,"Katyayani Mix micronutrient 10 gm x 1",0.011,0.011,true
"Katyayani Humic+FULVIC 25kg x 1","K-1179","K-1179",1,27.5,true,"Katyayani Humic+FULVIC 25kg x 1",27.5,27.5,true
"Katyayani Bhannat Biostimulant 250ml x 1","K-141","K-141",1,0.275,true,"Katyayani Bhannat Biostimulant 250ml x 1",0.275,0.275,true
"Katyayani Prom 950gm x 1","K-1107","K-1107",1,1.045,true,"Katyayani Prom 950gm x 1",1.045,1.045,true
"Katyayani Catalyser - Silicon Super Spreader 1000ml x 1","K-1198","K-1198",1,1.1,true,"Katyayani Catalyser - Silicon Super Spreader 1000ml x 1",1.1,1.1,true
"Katyayani Humic+FULVIC 500 Gm x 1","K-5470","K-5470",1,0.55,true,"Katyayani Humic+FULVIC 500 Gm x 1",0.55,0.55,true
"Katyayani cow manure 1.9KG x 1","K-46","K-46",1,2.09,true,"Katyayani cow manure 1.9KG x 1",2.09,2.09,true
"Katyayani Copper 12% Edta 450 gm x 1","K-6047","K-6047",1,0.495,true,"Katyayani Copper 12% Edta 450 gm x 1",0.495,0.495,true
"Katyayani zinc edta 12 % 10kg x 1","K-6635","K-6635",1,11,true,"Katyayani zinc edta 12 % 10kg x 1",11,11,true
"Katyayani zinc edta 12 % 100gm x 1","K-5907","K-5907",1,0.11,true,"Katyayani zinc edta 12 % 100gm x 1",0.11,0.11,true
"Katyayani Potash Mobilizing Bacteria 1 Ltr x 1","K-89","K-89",1,1.1,true,"Katyayani Potash Mobilizing Bacteria 1 Ltr x 1",1.1,1.1,true
"Katyayani Seaweed Extract Liquid 100ml x 1","K-6581","K-6581",1,0.11,true,"Katyayani Seaweed Extract Liquid 100ml x 1",0.11,0.11,true
"Katyayani Rhizobium spp 25LTR X 1","K-5988","K-5988",1,27.5,true,"Katyayani Rhizobium spp 25LTR X 1",27.5,27.5,true
"Katyayani Calcium Nitrate 50 KG x 1","K-6671","K-6671",1,55,true,"Katyayani Calcium Nitrate 50 KG x 1",55,55,true
"Katyayani Ferrous Sulphate 25 kg x 1","K-6415","K-6415",1,27.5,true,"Katyayani Ferrous Sulphate 25 kg x 1",27.5,27.5,true
"Katyayani Liquid Consortia - Bio NPK 20 ltr x 1","K-6246","K-6246",1,22,true,"Katyayani Liquid Consortia - Bio NPK 20 ltr x 1",22,22,true
"Katyayani Humic+FULVIC 20kg x 1","K-5913","K-5913",1,22,true,"Katyayani Humic+FULVIC 20kg x 1",22,22,true
"Katyayani Acetobacter spp 1 Ltr x 1","K-81","K-81",1,1.1,true,"Katyayani Acetobacter spp 1 Ltr x 1",1.1,1.1,true
"Katyayani Rootfast 100gm x 1","K-1298","K-1298",1,0.11,true,"Katyayani Rootfast 100gm x 1",0.11,0.11,true
"Katyayani Boron 20% 10kg x 1","K-5043","K-5043",1,11,true,"Katyayani Boron 20% 10kg x 1",11,11,true
"Katyayani Liquid Consortia - Bio NPK 1 Ltr x 1","K-105","K-105",1,1.1,true,"Katyayani Liquid Consortia - Bio NPK 1 Ltr x 1",1.1,1.1,true
"Katyayani NPK 00 00 50 25 kg x 1","K-6323","K-6323",1,27.5,true,"Katyayani NPK 00 00 50 25 kg x 1",27.5,27.5,true
"Katyayani Calcium Nitrate 25 KG carba x 1","K-5809","K-5809",1,27.5,true,"Katyayani Calcium Nitrate 25 KG carba x 1",27.5,27.5,true
"Katyayani MYCORRHIZA 1kg x 1","K-5325","K-5325",1,1.1,true,"Katyayani MYCORRHIZA 1kg x 1",1.1,1.1,true
"Katyayani MYCORRHIZA 900gm x 1","K-981","K-981",1,0.99,true,"Katyayani MYCORRHIZA 900gm x 1",0.99,0.99,true
"Katyayani npk 19 19 19 500 gm x 1","K-1177","K-1177",1,0.55,true,"Katyayani npk 19 19 19 500 gm x 1",0.55,0.55,true
"Katyayani NPK 00 52 34 50KG X 1","K-5866","K-5866",1,55,true,"Katyayani NPK 00 52 34 50KG X 1",55,55,true
"Katyayani Epsom Salt 970gm x 1","K-1161","K-1161",1,1.067,true,"Katyayani Epsom Salt 970gm x 1",1.067,1.067,true
"Katyayani Calcium Nitrate 10KG X 1","K-6643","K-6643",1,11,true,"Katyayani Calcium Nitrate 10KG X 1",11,11,true
"Katyayani Fe EDDHA (Iron Chelate) Micronutrient 60gm x 1","K-869","K-869",1,0.066,true,"Katyayani Fe EDDHA (Iron Chelate) Micronutrient 60gm x 1",0.066,0.066,true
"Katyayani Rock Phosphate 50 kg x 1","K-6245","K-6245",1,55,true,"Katyayani Rock Phosphate 50 kg x 1",55,55,true
"Katyayani Mono Potassium Phosphate 310gm x 1","K-871","K-871",1,0.341,true,"Katyayani Mono Potassium Phosphate 310gm x 1",0.341,0.341,true
"Katyayani Boron 20% 400gm x 1","K-152","K-152",1,0.44,true,"Katyayani Boron 20% 400gm x 1",0.44,0.44,true
"Katyayani Bloom Booster - Homobrassinolide 0.04 % 20 ml x 1","K-6391","K-6391",1,0.022,true,"Katyayani Bloom Booster - Homobrassinolide 0.04 % 20 ml x 1",0.022,0.022,true
"Katyayani FIX IT - Alpha Naphthyl Acetic Acid 4.5 % SL 1000ml x 1","K-132","K-132",1,1.1,true,"Katyayani FIX IT - Alpha Naphthyl Acetic Acid 4.5 % SL 1000ml x 1",1.1,1.1,true
"Katyayani Rootfast 5 Kg x 1","K-6618","K-6618",1,5.5,true,"Katyayani Rootfast 5 Kg x 1",5.5,5.5,true
"Katyayani Bhannat Biostimulant 5 ltr x 1","K-5012","K-5012",1,5.5,true,"Katyayani Bhannat Biostimulant 5 ltr x 1",5.5,5.5,true
"Katyayani Boron 10% SC  liquid 5 ltr x 1","K-6562","K-6562",1,5.5,true,"Katyayani Boron 10% SC  liquid 5 ltr x 1",5.5,5.5,true
"Katyayani NPK 00 00 50 1kg x 1","K-5224","K-5224",1,1.1,true,"Katyayani NPK 00 00 50 1kg x 1",1.1,1.1,true
"Katyayani Bloom Booster - Homobrassinolide 0.04 % 250ml x 1","K-5862","K-5862",1,0.275,true,"Katyayani Bloom Booster - Homobrassinolide 0.04 % 250ml x 1",0.275,0.275,true
"Katyayani NPK 00 52 34 470 gm x 1","K-117","K-117",1,0.517,true,"Katyayani NPK 00 52 34 470 gm x 1",0.517,0.517,true
"Katyayani Boron 20% EDTA 30 GM X 1","K-5301","K-5301",1,0.033,true,"Katyayani Boron 20% EDTA 30 GM X 1",0.033,0.033,true
"Katyayani Calcium EDTA 250 gm X 1","K-5179","K-5179",1,0.275,true,"Katyayani Calcium EDTA 250 gm X 1",0.275,0.275,true
"Katyayani Catalyser - Silicon Super Spreader 30ltr x 1","K-5854","K-5854",1,33,true,"Katyayani Catalyser - Silicon Super Spreader 30ltr x 1",33,33,true
"Katyayani FIX IT - Alpha Naphthyl Acetic Acid 4.5 % SL 100ml x 1","K-5835","K-5835",1,0.11,true,"Katyayani FIX IT - Alpha Naphthyl Acetic Acid 4.5 % SL 100ml x 1",0.11,0.11,true
"Katyayani NPK 13 40 13 25 kg x 1","K-6422","K-6422",1,27.5,true,"Katyayani NPK 13 40 13 25 kg x 1",27.5,27.5,true
"Katyayani Tebusul (Tebuconazole 10 % + sulphur 65 % wg) 500gm x 1","K-553","K-553",1,0.55,true,"Katyayani Tebusul (Tebuconazole 10 % + sulphur 65 % wg) 500gm x 1",0.55,0.55,true
"Katyayani ORGANIC MANURE ( bucket) 10kg x 1","K-5932","K-5932",1,11,true,"Katyayani ORGANIC MANURE ( bucket) 10kg x 1",11,11,true
"Katyayani Trichoderma harzianum 25 ltr x 1","K-6414","K-6414",1,27.5,true,"Katyayani Trichoderma harzianum 25 ltr x 1",27.5,27.5,true
"Katyayani SULVET - sulphur 80% wdg 25kg x 1","K-5787","K-5787",1,27.5,true,"Katyayani SULVET - sulphur 80% wdg 25kg x 1",27.5,27.5,true
"Katyayani NPK 00 00 23 1 kg x 1","K-6308","K-6308",1,1.1,true,"Katyayani NPK 00 00 23 1 kg x 1",1.1,1.1,true
"Katyayani NITROBENZENE 50% + AMINO 35% +Fulvic 38% + AMINO acid +PGR(sea weed powder or gibberli ) 50 Kg x 1","K-6585","K-6585",1,55,true,"Katyayani NITROBENZENE 50% + AMINO 35% +Fulvic 38% + AMINO acid +PGR(sea weed powder or gibberli ) 50 Kg x 1",55,55,true
"Katyayani Seaweed Extract Powder 250gm x 1","K-5645","K-5645",1,0.275,true,"Katyayani Seaweed Extract Powder 250gm x 1",0.275,0.275,true
"Katyayani Azotobacter spp 1 Ltr x 1","K-73","K-73",1,1.1,true,"Katyayani Azotobacter spp 1 Ltr x 1",1.1,1.1,true
"Katyayani Ph Down 900 ml x 1","K-982","K-982",1,0.99,true,"Katyayani Ph Down 900 ml x 1",0.99,0.99,true
"Katyayani Humic+FULVIC 1 kg x 1","K-1200","K-1200",1,1.1,true,"Katyayani Humic+FULVIC 1 kg x 1",1.1,1.1,true
"Katyayani Seaweed Extract Powder 1kg x 1","K-6020","K-6020",1,1.1,true,"Katyayani Seaweed Extract Powder 1kg x 1",1.1,1.1,true
"Katyayani Gibberellic Acid 0.001% PGR 100ml x 1","K-5270","K-5270",1,0.11,true,"Katyayani Gibberellic Acid 0.001% PGR 100ml x 1",0.11,0.11,true
"Katyayani FIX IT - Alpha Naphthyl Acetic Acid 4.5 % SL 250 ML x 1","K-130","K-130",1,0.275,true,"Katyayani FIX IT - Alpha Naphthyl Acetic Acid 4.5 % SL 250 ML x 1",0.275,0.275,true
"Katyayani Manganese EDTA 12% 500gm x 1","K-6664","K-6664",1,0.55,true,"Katyayani Manganese EDTA 12% 500gm x 1",0.55,0.55,true
"Katyayani NPK 00 52 34 4.7 Kg x 1","K-119","K-119",1,5.17,true,"Katyayani NPK 00 52 34 4.7 Kg x 1",5.17,5.17,true
"Katyayani CMS 50kg x 1","K-5090","K-5090",1,55,true,"Katyayani CMS 50kg x 1",55,55,true
"Katyayani Mix micronutrient 2 gm x 1","K-6130","K-6130",1,0.0022,true,"Katyayani Mix micronutrient 2 gm x 1",0.0022,0.0022,true
"Katyayani Fe EDDHA (Iron Chelate) Micronutrient 120gm x 1","K-5362","K-5362",1,0.132,true,"Katyayani Fe EDDHA (Iron Chelate) Micronutrient 120gm x 1",0.132,0.132,true
"Katyayani Rootfast 56.7gm x 1","K-5443","K-5443",1,0.06237,true,"Katyayani Rootfast 56.7gm x 1",0.06237,0.06237,true
"Katyayani VAM (Vesicular Arbuscular Mycorrhiza) 100ml x 1","K-5829","K-5829",1,0.11,true,"Katyayani VAM (Vesicular Arbuscular Mycorrhiza) 100ml x 1",0.11,0.11,true
"Katyayani Epsom Salt 25kg x 1","K-6091","K-6091",1,27.5,true,"Katyayani Epsom Salt 25kg x 1",27.5,27.5,true
"Katyayani Humic+FULVIC 12.5 KG X 1","K-6081","K-6081",1,13.75,true,"Katyayani Humic+FULVIC 12.5 KG X 1",13.75,13.75,true
"Katyayani Seaweed Extract Liquid 250ml x 1","K-58","K-58",1,0.275,true,"Katyayani Seaweed Extract Liquid 250ml x 1",0.275,0.275,true
"Katyayani Bloom Booster - Homobrassinolide 0.04 % 200ml x 1","K-5227","K-5227",1,0.22,true,"Katyayani Bloom Booster - Homobrassinolide 0.04 % 200ml x 1",0.22,0.22,true
"Katyayani Fe EDDHA (Iron Chelate) Micronutrient 25kg x 1","K-6097","K-6097",1,27.5,true,"Katyayani Fe EDDHA (Iron Chelate) Micronutrient 25kg x 1",27.5,27.5,true
"Katyayani cow manure 50KG x 1","K-48","K-48",1,55,true,"Katyayani cow manure 50KG x 1",55,55,true
"Katyayani Copper 12% Edta 100 gm x 1","K-6558","K-6558",1,0.11,true,"Katyayani Copper 12% Edta 100 gm x 1",0.11,0.11,true
"Katyayani MIKOCHIN (CHLORMEQUAT CHLORIDE 50% SL) 250ml x 1","K-5004","K-5004",1,0.275,true,"Katyayani MIKOCHIN (CHLORMEQUAT CHLORIDE 50% SL) 250ml x 1",0.275,0.275,true
"Katyayani zinc edta 12 % 235gm x 1","K-5302","K-5302",1,0.2585,true,"Katyayani zinc edta 12 % 235gm x 1",0.2585,0.2585,true
"Katyayani Calcium Nitrate 1 kg x 1","K-6389","K-6389",1,1.1,true,"Katyayani Calcium Nitrate 1 kg x 1",1.1,1.1,true
"Katyayani Potassium sulfate 100GM x 1","K-5305","K-5305",1,0.11,true,"Katyayani Potassium sulfate 100GM x 1",0.11,0.11,true
"Katyayani Organic Potash Farmer 50 KG x 1","K-5176","K-5176",1,55,true,"Katyayani Organic Potash Farmer 50 KG x 1",55,55,true
"Katyayani Seaweed Extract Liquid 5ltr x 1","K-6093","K-6093",1,5.5,true,"Katyayani Seaweed Extract Liquid 5ltr x 1",5.5,5.5,true
"Katyayani MYCORRHIZA 970gm x 1","K-1166","K-1166",1,1.067,true,"Katyayani MYCORRHIZA 970gm x 1",1.067,1.067,true
"Katyayani Rock Phosphate 1100gm x 1","K-5329","K-5329",1,1.21,true,"Katyayani Rock Phosphate 1100gm x 1",1.21,1.21,true
"Katyayani Ferrous Sulphate 950gm x 1","K-5060","K-5060",1,1.045,true,"Katyayani Ferrous Sulphate 950gm x 1",1.045,1.045,true
"Katyayani Humic+FULVIC 100kg x 1","K-5071","K-5071",1,110,true,"Katyayani Humic+FULVIC 100kg x 1",110,110,true
"Katyayani VAM (Vesicular Arbuscular Mycorrhiza) 1kg x 1","K-5370","K-5370",1,1.1,true,"Katyayani VAM (Vesicular Arbuscular Mycorrhiza) 1kg x 1",1.1,1.1,true
"Katyayani NPK 00 52 34 970 gm x 1","K-118","K-118",1,1.067,true,"Katyayani NPK 00 52 34 970 gm x 1",1.067,1.067,true
"Katyayani Hydroponic Blossom B 400ml x 1","K-1329","K-1329",1,0.44,true,"Katyayani Hydroponic Blossom B 400ml x 1",0.44,0.44,true
"Katyayani Fast - Paclobutrazol 23% SC 5 Litre x 1","K-6670","K-6670",1,5.5,true,"Katyayani Fast - Paclobutrazol 23% SC 5 Litre x 1",5.5,5.5,true
"Katyayani Potassium Nitrate 310gm x 1","K-867","K-867",1,0.341,true,"Katyayani Potassium Nitrate 310gm x 1",0.341,0.341,true
"Katyayani Seaweed Extract Liquid 50 ltr x 1","K-6337","K-6337",1,55,true,"Katyayani Seaweed Extract Liquid 50 ltr x 1",55,55,true
"Katyayani Accel gro (Gibberellic Acid 0.186% S.P) 500 gm x 1","K-6262","K-6262",1,0.55,true,"Katyayani Accel gro (Gibberellic Acid 0.186% S.P) 500 gm x 1",0.55,0.55,true
"Katyayani MIKOCHIN (CHLORMEQUAT CHLORIDE 50% SL) 1 Ltr x 1","K-113","K-113",1,1.1,true,"Katyayani MIKOCHIN (CHLORMEQUAT CHLORIDE 50% SL) 1 Ltr x 1",1.1,1.1,true
"Katyayani Bhannat Biostimulant 50 ml x 1","K-6392","K-6392",1,0.055,true,"Katyayani Bhannat Biostimulant 50 ml x 1",0.055,0.055,true
"Katyayani npk 19 19 19 4.5kg x 1","K-42","K-42",1,4.95,true,"Katyayani npk 19 19 19 4.5kg x 1",4.95,4.95,true
"Katyayani Potassium sulfate 200GM x 1","K-5304","K-5304",1,0.22,true,"Katyayani Potassium sulfate 200GM x 1",0.22,0.22,true
"Katyayani Seaweed Extract Powder 500gm x 1","K-5863","K-5863",1,0.55,true,"Katyayani Seaweed Extract Powder 500gm x 1",0.55,0.55,true
"Katyayani compost activator 1 Ltr x 1","K-101","K-101",1,1.1,true,"Katyayani compost activator 1 Ltr x 1",1.1,1.1,true
"Katyayani Azoxy (Azoxystrobin 23 % sc) 250ml x 1","K-495","K-495",1,0.275,true,"Katyayani Azoxy (Azoxystrobin 23 % sc) 250ml x 1",0.275,0.275,true
"Katyayani Paecilomyces Lilacinus 1 ltr x 1","K-474","K-474",1,1.1,true,"Katyayani Paecilomyces Lilacinus 1 ltr x 1",1.1,1.1,true
"Katyayani Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 1ltr x 1","K-6707","K-6707",1,1.1,true,"Katyayani Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 1ltr x 1",1.1,1.1,true
"Katyayani NPK 12 61 00 10 kg  x 1","K-5184","K-5184",1,11,true,"Katyayani NPK 12 61 00 10 kg  x 1",11,11,true
"Katyayani BHUMIRAJA (MYCORRHIZA) 4kg x 1 ","K-5680","K-5680",1,4.4,true,"Katyayani BHUMIRAJA (MYCORRHIZA) 4kg x 1 ",4.4,4.4,true
"Katyayani Trichoderma viride 1 ltr x 1","K-458","K-458",1,1.1,true,"Katyayani Trichoderma viride 1 ltr x 1",1.1,1.1,true
"Katyayani HEXA 5 PLUS (HEXACONAZOLE 5% SC) 500ml x 1","K-482","K-482",1,0.55,true,"Katyayani HEXA 5 PLUS (HEXACONAZOLE 5% SC) 500ml x 1",0.55,0.55,true
"Katyayani NPK 12 61 00 25kg x 1","K-5185","K-5185",1,27.5,true,"Katyayani NPK 12 61 00 25kg x 1",27.5,27.5,true
"Katyayani ORGANIC MANURE 5kg x 1","K-6662","K-6662",1,5.5,true,"Katyayani ORGANIC MANURE 5kg x 1",5.5,5.5,true
"Katyayani Concor 250ml x 1","K-508","K-508",1,0.275,true,"Katyayani Concor 250ml x 1",0.275,0.275,true
"Katyayani HEXA 5 PLUS (HEXACONAZOLE 5% SC) 100 ml x 1","K-6368","K-6368",1,0.11,true,"Katyayani HEXA 5 PLUS (HEXACONAZOLE 5% SC) 100 ml x 1",0.11,0.11,true
"Katyayani NPK 13 40 13 470gm x 1","K-5531","K-5531",1,0.517,true,"Katyayani NPK 13 40 13 470gm x 1",0.517,0.517,true
"Katyayani Epsom Salt 950gm x 1","K-165","K-165",1,1.045,true,"Katyayani Epsom Salt 950gm x 1",1.045,1.045,true
"Katyayani Hydroponic Blossom A 400ml x 1","K-1328","K-1328",1,0.44,true,"Katyayani Hydroponic Blossom A 400ml x 1",0.44,0.44,true
"Katyayani carbon black 100gm x 1","K-5660","K-5660",1,0.11,true,"Katyayani carbon black 100gm x 1",0.11,0.11,true
"Katyayani Organic Potash Farmer 1000 kg x 1","K-5055","K-5055",1,1100,true,"Katyayani Organic Potash Farmer 1000 kg x 1",1100,1100,true
"Katyayani Manganese Sulphate 1kg x 1","K-5649","K-5649",1,1.1,true,"Katyayani Manganese Sulphate 1kg x 1",1.1,1.1,true
"Katyayani Carbon black 25KG x 1","K-5894","K-5894",1,27.5,true,"Katyayani Carbon black 25KG x 1",27.5,27.5,true
"Katyayani PROPI - Propineb 70% WP 400gm x 1","K-1250","K-1250",1,0.44,true,"Katyayani PROPI - Propineb 70% WP 400gm x 1",0.44,0.44,true
"Katyayani FE EDTA Iron 450 gm x 1","K-975","K-975",1,0.495,true,"Katyayani FE EDTA Iron 450 gm x 1",0.495,0.495,true
"Katyayani KTM (THIOPHANATE METHYL 70% WP) 100 gm x 1","K-6274","K-6274",1,0.11,true,"Katyayani KTM (THIOPHANATE METHYL 70% WP) 100 gm x 1",0.11,0.11,true
"Katyayani Prom Farmer 50 KG x 1 ","K-5174","K-5174",1,55,true,"Katyayani Prom Farmer 50 KG x 1 ",55,55,true
"Katyayani NPK 12 61 00 470 gm x 1","K-5180","K-5180",1,0.517,true,"Katyayani NPK 12 61 00 470 gm x 1",0.517,0.517,true
"Katyayani K-RAJA (MYCORRIZA) 100gm x 1","K-5567","K-5567",1,0.11,true,"Katyayani K-RAJA (MYCORRIZA) 100gm x 1",0.11,0.11,true
"Katyayani Meta-manco 100 gm x 1","K-6273","K-6273",1,0.11,true,"Katyayani Meta-manco 100 gm x 1",0.11,0.11,true
"Katyayani Prom Farmer 1000 kg x 1","K-5063","K-5063",1,1100,true,"Katyayani Prom Farmer 1000 kg x 1",1100,1100,true
"Katyayani Pseudomonas fluorescence 1 ltr x 1","K-470","K-470",1,1.1,true,"Katyayani Pseudomonas fluorescence 1 ltr x 1",1.1,1.1,true
"Katyayani dismiss (Dimethomorph 50% WP) 5 KG x 1","K-5298","K-5298",1,5.5,true,"Katyayani dismiss (Dimethomorph 50% WP) 5 KG x 1",5.5,5.5,true
"Katyayani Defender CS 1 ltr x 1","K-1304","K-1304",1,1.1,true,"Katyayani Defender CS 1 ltr x 1",1.1,1.1,true
"Katyayani Bio Npk consortia powder 250gm x 1","K-5658","K-5658",1,0.275,true,"Katyayani Bio Npk consortia powder 250gm x 1",0.275,0.275,true
"Katyayani Meta-manco 800gm x 1","K-6023","K-6023",1,0.88,true,"Katyayani Meta-manco 800gm x 1",0.88,0.88,true
"Katyayani dismiss (Dimethomorph 50% WP) 1 Kg x 1","K-6700","K-6700",1,1.1,true,"Katyayani dismiss (Dimethomorph 50% WP) 1 Kg x 1",1.1,1.1,true
"Katyayani ammonium molybnate 52% 100gm x 1","K-5723","K-5723",1,0.11,true,"Katyayani ammonium molybnate 52% 100gm x 1",0.11,0.11,true
"Katyayani SILICA PRO - NATURAL GRANULATED SILICA 500gm x 1","K-6669","K-6669",1,0.55,true,"Katyayani SILICA PRO - NATURAL GRANULATED SILICA 500gm x 1",0.55,0.55,true
"Katyayani Azozole (Azoxystrobin 18.2 % + difenoconazole 11.4 % SC) 50ml x 1","K-5822","K-5822",1,0.055,true,"Katyayani Azozole (Azoxystrobin 18.2 % + difenoconazole 11.4 % SC) 50ml x 1",0.055,0.055,true
"Katyayani PROPI - Propineb 70% WP 1 Kg x 1","K-6708","K-6708",1,1.1,true,"Katyayani PROPI - Propineb 70% WP 1 Kg x 1",1.1,1.1,true
"Katyayani Samartha - Carbendazim 12 % + Mancozeb 63 % WP 250gm x 1","K-1190","K-1190",1,0.275,true,"Katyayani Samartha - Carbendazim 12 % + Mancozeb 63 % WP 250gm x 1",0.275,0.275,true
"Katyayani PROPI - Propineb 70% WP 100gm x 1","K-1181","K-1181",1,0.11,true,"Katyayani PROPI - Propineb 70% WP 100gm x 1",0.11,0.11,true
"Katyayani All in 1 Organic Fungicide 100gm x 1","K-442","K-442",1,0.11,true,"Katyayani All in 1 Organic Fungicide 100gm x 1",0.11,0.11,true
"Katyayani dismiss (Dimethomorph 50% WP) 600 gm x 1","K-1188","K-1188",1,0.66,true,"Katyayani dismiss (Dimethomorph 50% WP) 600 gm x 1",0.66,0.66,true
"Katyayani Samartha - Carbendazim 12 % + Mancozeb 63 % WP 25 gm x 1","K-6384","K-6384",1,0.0275,true,"Katyayani Samartha - Carbendazim 12 % + Mancozeb 63 % WP 25 gm x 1",0.0275,0.0275,true
"Katyayani Organic manure 50kg x 1","K-5086","K-5086",1,55,true,"Katyayani Organic manure 50kg x 1",55,55,true
"Katyayani dismiss (Dimethomorph 50% WP) 100gm x 1","K-1247","K-1247",1,0.11,true,"Katyayani dismiss (Dimethomorph 50% WP) 100gm x 1",0.11,0.11,true
"Katyayani KTM (THIOPHANATE METHYL 70% WP) 250gm x 1","K-533","K-533",1,0.275,true,"Katyayani KTM (THIOPHANATE METHYL 70% WP) 250gm x 1",0.275,0.275,true
"Katyayani NPK 12 61 00 940 gm x 1","K-5181","K-5181",1,1.034,true,"Katyayani NPK 12 61 00 940 gm x 1",1.034,1.034,true
"Katyayani Accel gro Plus (GIBBERELLIC ACID 40% WSG) 6 gm x 1","K-6232","K-6232",1,0.0066,true,"Katyayani Accel gro Plus (GIBBERELLIC ACID 40% WSG) 6 gm x 1",0.0066,0.0066,true
"Katyayani Bacillus supp 2% AS 1 ltr x 1","K-478","K-478",1,1.1,true,"Katyayani Bacillus supp 2% AS 1 ltr x 1",1.1,1.1,true
"Katyayani BHUMIRAJA (MYCORRHIZA) 25kg x 1","K-5865","K-5865",1,27.5,true,"Katyayani BHUMIRAJA (MYCORRHIZA) 25kg x 1",27.5,27.5,true
"Katyayani Fast - Paclobutrazol 23% SC 100ml X 1","K-5803","K-5803",1,0.11,true,"Katyayani Fast - Paclobutrazol 23% SC 100ml X 1",0.11,0.11,true
"Katyayani dismiss (Dimethomorph 50% WP) 500gm x 1","K-5849","K-5849",1,0.55,true,"Katyayani dismiss (Dimethomorph 50% WP) 500gm x 1",0.55,0.55,true
"Katyayani Manganese Sulphate 10kg x 1","K-6636","K-6636",1,11,true,"Katyayani Manganese Sulphate 10kg x 1",11,11,true
